query_id,top1_id,sim1,top2_id,sim2,top3_id,sim3,found_in_top3
id_5278,id_5278,0.5852,id_2331,0.4034,id_6254,0.3991,True
id_5278,id_5278,0.5260,id_9609,0.3557,id_7554,0.3550,True
id_5278,id_3058,0.4276,id_2369,0.4107,id_3327,0.4074,False
id_5278,id_5278,0.4543,id_8437,0.3779,id_9988,0.3674,True
id_5278,id_5278,0.4427,id_5336,0.3410,id_3058,0.3306,True
id_5278,id_8209,0.3480,id_7474,0.3099,id_9046,0.3065,False
id_5278,id_5278,0.4863,id_2351,0.3383,id_8641,0.3354,True
id_5278,id_5278,0.5563,id_6938,0.4366,id_4369,0.4291,True
id_5278,id_5278,0.5060,id_5437,0.3874,id_2331,0.3736,True
id_5278,id_5278,0.7110,id_3058,0.4381,id_8946,0.4345,True
id_5278,id_5278,0.5480,id_3058,0.4260,id_3327,0.4081,True
id_5278,id_5278,0.6136,id_8641,0.3932,id_2331,0.3744,True
id_5278,id_5278,0.4077,id_9030,0.3104,id_5437,0.2796,True
id_5278,id_5278,0.4558,id_10442,0.3504,id_3058,0.3455,True
id_5278,id_5278,0.4763,id_8385,0.3317,id_4492,0.3262,True
id_5278,id_5278,0.5385,id_6422,0.3785,id_7733,0.3729,True
id_5278,id_5278,0.5852,id_8641,0.4025,id_3058,0.3778,True
id_5278,id_5278,0.4979,id_5437,0.3571,id_9030,0.3484,True
id_5278,id_1587,0.3019,id_9272,0.2870,id_2701,0.2852,False
id_5278,id_2701,0.3706,id_4698,0.3202,id_5305,0.3193,False
id_5278,id_5278,0.5460,id_3058,0.3879,id_7733,0.3462,True
id_5278,id_5278,0.5099,id_2930,0.3418,id_2331,0.3383,True
id_5278,id_5278,0.3699,id_9046,0.3152,id_3589,0.3125,True
id_5278,id_5278,0.4400,id_5437,0.3383,id_9188,0.3111,True
id_5278,id_5278,0.6491,id_8946,0.4310,id_5437,0.4236,True
id_5278,id_5278,0.5370,id_3058,0.4442,id_3327,0.3828,True
id_5278,id_5278,0.3356,id_475,0.3100,id_6013,0.3015,True
id_5278,id_5278,0.5940,id_2331,0.4101,id_9030,0.3594,True
id_5278,id_5278,0.6794,id_9114,0.4164,id_9030,0.4086,True
id_5278,id_3925,0.3522,id_5278,0.3511,id_3778,0.3298,True
id_5278,id_5278,0.4829,id_9988,0.3293,id_8641,0.3275,True
id_5278,id_2701,0.2994,id_1587,0.2813,id_8243,0.2770,False
id_5278,id_5278,0.4003,id_6821,0.3360,id_9393,0.3304,True
id_5278,id_5278,0.6561,id_9114,0.4202,id_5013,0.4085,True
id_5278,id_5278,0.5816,id_5437,0.3899,id_8946,0.3892,True
id_5278,id_9393,0.3189,id_2351,0.3082,id_4492,0.2884,False
id_5278,id_10483,0.3836,id_3195,0.3833,id_5714,0.3808,False
id_5278,id_5278,0.6517,id_3058,0.4051,id_2930,0.3828,True
id_5278,id_5278,0.7198,id_8946,0.4379,id_3058,0.4351,True
id_5278,id_5278,0.5685,id_2331,0.3873,id_8641,0.3849,True
id_5278,id_5305,0.2581,id_2701,0.2504,id_9272,0.2252,False
id_5278,id_5278,0.6780,id_2930,0.4168,id_2331,0.4087,True
id_5278,id_5278,0.6181,id_3327,0.4105,id_3058,0.4032,True
id_7967,id_7967,0.6272,id_6890,0.4746,id_9945,0.4313,True
id_7967,id_7967,0.4450,id_4006,0.3376,id_365,0.3180,True
id_7967,id_4222,0.5050,id_7967,0.4979,id_10343,0.4911,True
id_7967,id_7967,0.5449,id_6011,0.4738,id_2358,0.4604,True
id_7967,id_7967,0.6604,id_8811,0.4535,id_7678,0.4444,True
id_7967,id_7967,0.5177,id_8811,0.4321,id_8036,0.4246,True
id_7967,id_7967,0.5427,id_6011,0.4456,id_476,0.4440,True
id_7967,id_7967,0.4962,id_6890,0.3887,id_8811,0.3871,True
id_7967,id_7967,0.7156,id_4222,0.5063,id_10023,0.4676,True
id_7967,id_7967,0.6602,id_10023,0.4570,id_6890,0.4555,True
id_7967,id_7967,0.6299,id_4222,0.5186,id_6011,0.4747,True
id_7967,id_7967,0.6124,id_6890,0.4176,id_7678,0.4168,True
id_7967,id_7967,0.6883,id_4222,0.4501,id_6890,0.4460,True
id_2424,id_2424,0.5492,id_4162,0.4088,id_6115,0.3911,True
id_2424,id_2424,0.5448,id_4869,0.4021,id_5033,0.3927,True
id_2424,id_2424,0.5862,id_9670,0.4402,id_221,0.3980,True
id_2424,id_2424,0.5693,id_4869,0.4020,id_1652,0.3956,True
id_2424,id_2424,0.4629,id_5213,0.3688,id_10085,0.3609,True
id_2424,id_2424,0.4297,id_4835,0.3684,id_6321,0.3660,True
id_2424,id_2424,0.6031,id_786,0.3839,id_5033,0.3834,True
id_2424,id_2424,0.4687,id_10085,0.4095,id_1936,0.3929,True
id_2424,id_2424,0.5481,id_6115,0.4032,id_786,0.3966,True
id_2424,id_2424,0.5065,id_221,0.4151,id_2383,0.4090,True
id_9835,id_9835,0.6960,id_9353,0.4656,id_5045,0.4608,True
id_9835,id_9835,0.5145,id_8825,0.3831,id_5051,0.3754,True
id_9835,id_9835,0.6392,id_7685,0.4841,id_9353,0.4798,True
id_9835,id_9835,0.7175,id_9353,0.4599,id_8547,0.4436,True
id_9835,id_9835,0.4858,id_5895,0.3811,id_9114,0.3801,True
id_9835,id_9835,0.5698,id_9353,0.4741,id_6159,0.4321,True
id_9835,id_9835,0.6815,id_5895,0.4679,id_9353,0.4595,True
id_9835,id_9835,0.5257,id_9353,0.4422,id_1723,0.4213,True
id_1913,id_1913,0.7359,id_5550,0.4623,id_4925,0.4351,True
id_1913,id_1913,0.6399,id_8035,0.4435,id_186,0.4164,True
id_1913,id_1913,0.6393,id_6642,0.3955,id_3623,0.3911,True
id_1913,id_1913,0.6127,id_4222,0.4213,id_8428,0.4165,True
id_1913,id_1913,0.6347,id_564,0.4557,id_4840,0.4345,True
id_1913,id_1913,0.5079,id_8972,0.3990,id_738,0.3984,True
id_1913,id_1913,0.6101,id_564,0.4267,id_6642,0.4232,True
id_1913,id_1913,0.6922,id_564,0.4316,id_4840,0.4272,True
id_1913,id_1913,0.6345,id_9891,0.4204,id_904,0.4119,True
id_1913,id_1913,0.7863,id_74,0.4444,id_904,0.4357,True
id_1913,id_1913,0.5546,id_4925,0.4329,id_5550,0.4318,True
id_1913,id_1913,0.6537,id_6642,0.4496,id_4840,0.4477,True
id_1913,id_1913,0.6194,id_564,0.4389,id_5550,0.4315,True
id_1913,id_1913,0.6210,id_186,0.3980,id_2361,0.3947,True
id_1913,id_1913,0.3307,id_5305,0.3041,id_4670,0.2982,True
id_1913,id_1913,0.7098,id_74,0.4301,id_186,0.4250,True
id_1913,id_1913,0.6841,id_904,0.4567,id_8781,0.4130,True
id_1913,id_1913,0.6436,id_6642,0.4254,id_4840,0.4143,True
id_1913,id_1913,0.6509,id_5550,0.4209,id_9891,0.4203,True
id_1913,id_1913,0.6491,id_564,0.4298,id_5222,0.4166,True
id_3506,id_3506,0.4481,id_9598,0.4220,id_1723,0.4200,True
id_3506,id_1535,0.3459,id_6821,0.3236,id_3506,0.3074,True
id_3506,id_3506,0.5518,id_6821,0.3881,id_3970,0.3837,True
id_3506,id_3506,0.6263,id_1988,0.3981,id_7315,0.3955,True
id_3506,id_3506,0.4571,id_2,0.4049,id_97,0.4034,True
id_3506,id_3506,0.5503,id_4368,0.3992,id_9383,0.3710,True
id_3506,id_9598,0.4343,id_2307,0.4139,id_3506,0.4094,True
id_3506,id_3506,0.4378,id_2291,0.4305,id_10007,0.4094,True
id_3506,id_3506,0.3632,id_8209,0.3195,id_9046,0.3181,True
id_3506,id_3506,0.5341,id_7756,0.4569,id_9598,0.4542,True
id_3506,id_3506,0.4381,id_1350,0.3987,id_6115,0.3858,True
id_3506,id_3506,0.4378,id_2291,0.4305,id_10007,0.4094,True
id_1506,id_1535,0.3550,id_9393,0.3326,id_2701,0.3241,False
id_1506,id_1506,0.5708,id_5011,0.3756,id_10110,0.3716,True
id_1506,id_9393,0.4151,id_3195,0.3842,id_10110,0.3819,False
id_1506,id_1506,0.7165,id_2798,0.4206,id_1481,0.4164,True
id_1506,id_1506,0.6427,id_4162,0.4145,id_2288,0.4044,True
id_1506,id_1506,0.7210,id_10110,0.3946,id_4659,0.3868,True
id_1506,id_1506,0.6375,id_4162,0.3819,id_10110,0.3788,True
id_1506,id_1506,0.4984,id_4162,0.3921,id_9030,0.3708,True
id_1506,id_1506,0.8026,id_2798,0.4331,id_4659,0.4252,True
id_1506,id_1506,0.5492,id_3674,0.4037,id_3370,0.3939,True
id_1506,id_1506,0.6825,id_2307,0.3959,id_5212,0.3892,True
id_1506,id_2546,0.3887,id_5714,0.3767,id_255,0.3592,False
id_1506,id_1506,0.7125,id_10110,0.4129,id_2798,0.4073,True
id_1506,id_1506,0.4912,id_6213,0.3726,id_4541,0.3712,True
id_1506,id_1506,0.7229,id_2798,0.4126,id_10110,0.3908,True
id_1506,id_1506,0.6830,id_5212,0.4129,id_2798,0.4084,True
id_1506,id_1506,0.7099,id_2798,0.4331,id_10110,0.4116,True
id_1506,id_2415,0.3258,id_5520,0.3102,id_1760,0.3077,False
id_1506,id_6523,0.4384,id_1795,0.4106,id_5011,0.4080,False
id_1506,id_1506,0.6724,id_4162,0.3807,id_2307,0.3738,True
id_1506,id_1506,0.6796,id_10110,0.4550,id_5212,0.4395,True
id_1506,id_10110,0.4517,id_1506,0.4367,id_10206,0.4010,True
id_6703,id_5801,0.3356,id_6703,0.3348,id_8036,0.3195,True
id_6703,id_6703,0.4508,id_4751,0.4190,id_9181,0.4043,True
id_6703,id_6703,0.6706,id_4910,0.4428,id_9155,0.4428,True
id_6703,id_6703,0.6428,id_10343,0.4008,id_1226,0.3996,True
id_6703,id_8977,0.3433,id_9530,0.3320,id_10343,0.3267,False
id_6703,id_6703,0.5610,id_142,0.4358,id_10343,0.4306,True
id_6703,id_6703,0.4584,id_365,0.4145,id_8428,0.3534,True
id_6703,id_4667,0.3360,id_8811,0.3293,id_9530,0.3208,False
id_6703,id_6703,0.3815,id_8036,0.3754,id_10343,0.3450,True
id_6703,id_6703,0.4812,id_7833,0.4506,id_8986,0.4444,True
id_6703,id_8036,0.3744,id_5801,0.3740,id_5794,0.3739,False
id_6703,id_6703,0.6004,id_8755,0.4129,id_10343,0.3999,True
id_6703,id_6703,0.3708,id_365,0.3178,id_10232,0.3055,True
id_6703,id_6833,0.4093,id_1357,0.3968,id_2154,0.3826,False
id_6703,id_6703,0.5575,id_886,0.3751,id_9095,0.3598,True
id_4459,id_4459,0.6461,id_3430,0.4609,id_2128,0.4561,True
id_4459,id_4459,0.5805,id_3934,0.4368,id_9383,0.4291,True
id_4459,id_4459,0.4411,id_4123,0.4004,id_1652,0.3981,True
id_4459,id_4353,0.3087,id_1612,0.3086,id_9166,0.3051,False
id_4459,id_4459,0.5670,id_3936,0.4592,id_1360,0.4511,True
id_4459,id_4459,0.5400,id_3936,0.4433,id_1360,0.4226,True
id_4459,id_4459,0.6160,id_2128,0.4364,id_2569,0.4339,True
id_4459,id_4459,0.5529,id_3936,0.4469,id_4123,0.4384,True
id_4459,id_4459,0.4554,id_2246,0.3589,id_2351,0.3488,True
id_4459,id_4459,0.4720,id_4436,0.3867,id_2128,0.3844,True
id_4459,id_4459,0.4436,id_1795,0.4277,id_4619,0.4185,True
id_4459,id_4459,0.6155,id_3936,0.4168,id_2128,0.4162,True
id_4459,id_4459,0.5665,id_4820,0.4559,id_3936,0.4407,True
id_4459,id_4459,0.6464,id_4123,0.4824,id_1652,0.4239,True
id_4459,id_4459,0.6278,id_3936,0.3990,id_8866,0.3904,True
id_4459,id_4459,0.5807,id_4436,0.4558,id_3936,0.4486,True
id_4459,id_4459,0.3165,id_3520,0.3125,id_475,0.3020,True
id_4459,id_4459,0.4643,id_4123,0.3766,id_5869,0.3625,True
id_4459,id_4459,0.5952,id_3936,0.3980,id_8866,0.3874,True
id_4459,id_4459,0.5918,id_4123,0.3936,id_3129,0.3781,True
id_4459,id_4459,0.5868,id_9383,0.4413,id_3936,0.4349,True
id_4459,id_4459,0.5654,id_2128,0.4423,id_4123,0.4379,True
id_4459,id_4459,0.4096,id_3936,0.3307,id_1612,0.3196,True
id_10434,id_10434,0.7553,id_10442,0.4292,id_5013,0.4239,True
id_10434,id_10434,0.7229,id_10442,0.4562,id_5013,0.4087,True
id_10434,id_10434,0.6846,id_9668,0.4421,id_2369,0.4259,True
id_10434,id_10434,0.6702,id_4634,0.4557,id_2333,0.4181,True
id_10434,id_10434,0.5266,id_2331,0.3787,id_6938,0.3663,True
id_10434,id_8863,0.4152,id_2576,0.4140,id_10434,0.4118,True
id_10434,id_10434,0.6014,id_7218,0.4817,id_2369,0.4372,True
id_10434,id_10434,0.6026,id_6938,0.4160,id_2333,0.4135,True
id_10434,id_10434,0.7151,id_10442,0.4061,id_8863,0.4038,True
id_10434,id_10434,0.3626,id_6938,0.3454,id_7554,0.3408,True
id_10434,id_10434,0.5986,id_2369,0.4621,id_2333,0.4334,True
id_4086,id_4086,0.5117,id_3159,0.4514,id_239,0.4380,True
id_4086,id_4086,0.5089,id_5058,0.4561,id_6030,0.4479,True
id_4086,id_4086,0.6547,id_7575,0.4463,id_6030,0.4343,True
id_4086,id_4086,0.6204,id_7575,0.4529,id_6030,0.4293,True
id_4086,id_4716,0.3552,id_9530,0.3326,id_6284,0.3308,False
id_4086,id_6241,0.4094,id_2730,0.4032,id_4897,0.4018,False
id_4086,id_4086,0.6216,id_9037,0.4936,id_6334,0.4832,True
id_4086,id_4086,0.5406,id_9037,0.4406,id_8531,0.4393,True
id_4086,id_4086,0.6410,id_9037,0.4714,id_7575,0.4652,True
id_4086,id_4086,0.5857,id_3159,0.4569,id_1724,0.4484,True
id_4086,id_4086,0.5854,id_4409,0.4331,id_3159,0.4275,True
id_4086,id_4086,0.4959,id_248,0.4252,id_6056,0.4208,True
id_4086,id_475,0.2965,id_2623,0.2951,id_1795,0.2871,False
id_4086,id_4086,0.5846,id_1724,0.4809,id_3159,0.4593,True
id_4086,id_4086,0.7258,id_9037,0.4486,id_6611,0.4469,True
id_4086,id_4086,0.6523,id_9037,0.4915,id_5422,0.4761,True
id_8176,id_8176,0.4117,id_1532,0.4034,id_6620,0.3842,True
id_8176,id_8176,0.6873,id_6620,0.4872,id_2232,0.4702,True
id_8176,id_2645,0.3671,id_1795,0.3513,id_2104,0.3490,False
id_8176,id_8176,0.5553,id_7315,0.4474,id_8385,0.4390,True
id_8176,id_9694,0.3662,id_4966,0.3648,id_7752,0.3642,False
id_8176,id_8176,0.6678,id_6620,0.4852,id_7204,0.4448,True
id_8176,id_8176,0.6540,id_1127,0.4443,id_6423,0.4420,True
id_8176,id_8176,0.4949,id_1795,0.4420,id_6620,0.4371,True
id_10050,id_6934,0.3502,id_9272,0.3210,id_9694,0.3159,False
id_10050,id_10050,0.4610,id_2288,0.4240,id_6213,0.4091,True
id_10050,id_10050,0.4675,id_9030,0.3716,id_1412,0.3492,True
id_10050,id_10050,0.4456,id_6826,0.4104,id_5429,0.4050,True
id_10050,id_10050,0.4633,id_6423,0.4144,id_8866,0.4096,True
id_10050,id_8036,0.3816,id_10206,0.3770,id_9139,0.3621,False
id_10050,id_5870,0.4649,id_10050,0.4326,id_9379,0.4173,True
id_10050,id_2623,0.3724,id_4749,0.3581,id_475,0.3491,False
id_10050,id_10050,0.4450,id_8797,0.3880,id_6423,0.3791,True
id_9699,id_9699,0.4553,id_10007,0.4253,id_3623,0.4028,True
id_9699,id_3195,0.4147,id_1535,0.4125,id_3517,0.4032,False
id_9699,id_2623,0.4261,id_5011,0.3792,id_2560,0.3787,False
id_9699,id_9699,0.4960,id_10007,0.4234,id_90,0.4064,True
id_9699,id_649,0.4062,id_2629,0.3850,id_9699,0.3829,True
id_2358,id_1888,0.4871,id_6218,0.4810,id_2358,0.4769,True
id_2358,id_2358,0.5383,id_1843,0.4387,id_9960,0.4002,True
id_2358,id_2358,0.5542,id_6623,0.3937,id_564,0.3802,True
id_2358,id_2358,0.7104,id_856,0.4955,id_397,0.4936,True
id_2358,id_2358,0.5055,id_1381,0.4059,id_4875,0.3933,True
id_2358,id_2358,0.6537,id_6623,0.4609,id_1843,0.4537,True
id_2358,id_2358,0.6392,id_397,0.4571,id_496,0.4535,True
id_2358,id_8604,0.4589,id_3917,0.4518,id_476,0.4500,False
id_2358,id_2358,0.5812,id_1381,0.4774,id_496,0.4197,True
id_2358,id_2358,0.5542,id_397,0.3948,id_2101,0.3885,True
id_2358,id_2358,0.6258,id_397,0.4909,id_496,0.4490,True
id_2358,id_2358,0.5616,id_556,0.4394,id_3917,0.4357,True
id_2358,id_2358,0.5919,id_1381,0.4014,id_2751,0.3979,True
id_2358,id_2358,0.3805,id_397,0.3612,id_69,0.3514,True
id_2358,id_2358,0.5064,id_1843,0.3727,id_2751,0.3646,True
id_2358,id_2358,0.6652,id_6623,0.4620,id_69,0.4399,True
id_2358,id_1357,0.3182,id_5965,0.3024,id_4006,0.2876,False
id_2358,id_2358,0.6169,id_476,0.4714,id_6623,0.4510,True
id_2358,id_2358,0.4521,id_476,0.3855,id_6011,0.3706,True
id_2358,id_2358,0.5282,id_1381,0.4081,id_5018,0.3874,True
id_2358,id_4630,0.3667,id_9291,0.3530,id_6543,0.3347,False
id_2358,id_2358,0.5732,id_3503,0.4560,id_5010,0.4424,True
id_2358,id_2358,0.4799,id_1312,0.4543,id_1381,0.4117,True
id_2358,id_2358,0.5862,id_1381,0.4291,id_6011,0.4032,True
id_2358,id_2358,0.4742,id_397,0.4292,id_5596,0.4145,True
id_2358,id_2358,0.4542,id_1700,0.3849,id_287,0.3652,True
id_2358,id_2358,0.6563,id_856,0.4743,id_397,0.4726,True
id_2358,id_2358,0.3810,id_476,0.3802,id_556,0.3412,True
id_2358,id_2358,0.6854,id_397,0.4941,id_856,0.4909,True
id_2358,id_248,0.3568,id_397,0.3552,id_3917,0.3540,False
id_2358,id_2358,0.5377,id_2101,0.4069,id_1843,0.3707,True
id_2358,id_2358,0.5374,id_6011,0.3867,id_1381,0.3691,True
id_2358,id_2358,0.4772,id_2751,0.4291,id_496,0.4174,True
id_2358,id_2358,0.3725,id_7397,0.3285,id_1843,0.3213,True
id_2358,id_2358,0.6032,id_1843,0.4616,id_496,0.4201,True
id_163,id_163,0.6556,id_3758,0.4495,id_342,0.4315,True
id_163,id_163,0.5428,id_4450,0.3990,id_2065,0.3988,True
id_163,id_163,0.6799,id_3758,0.4377,id_4450,0.4266,True
id_163,id_163,0.6671,id_2288,0.5037,id_2065,0.4657,True
id_163,id_163,0.4833,id_4923,0.3709,id_10125,0.3683,True
id_163,id_163,0.6221,id_3758,0.4634,id_255,0.4557,True
id_163,id_163,0.5114,id_342,0.4184,id_255,0.4067,True
id_163,id_163,0.5533,id_4923,0.4036,id_233,0.4033,True
id_163,id_163,0.6696,id_4450,0.4594,id_1060,0.4478,True
id_6336,id_6336,0.5795,id_6321,0.4604,id_1536,0.4370,True
id_6336,id_6336,0.5092,id_4517,0.4624,id_8385,0.4207,True
id_6336,id_6336,0.5643,id_4324,0.4502,id_5423,0.4424,True
id_6336,id_6336,0.5423,id_9016,0.4157,id_1536,0.3852,True
id_6336,id_6336,0.5405,id_7089,0.4083,id_9272,0.4006,True
id_6336,id_10152,0.4020,id_6503,0.3828,id_8682,0.3807,False
id_6336,id_6336,0.5990,id_6115,0.4708,id_4517,0.4276,True
id_6336,id_6336,0.4967,id_7645,0.4330,id_9272,0.4031,True
id_6336,id_6336,0.4999,id_5895,0.3945,id_7089,0.3850,True
id_6336,id_6336,0.4870,id_9988,0.4134,id_9272,0.4052,True
id_6336,id_6336,0.5448,id_7089,0.3960,id_5793,0.3949,True
id_6336,id_6336,0.5211,id_9030,0.4219,id_7089,0.4156,True
id_6336,id_6336,0.4839,id_1536,0.4327,id_4492,0.3974,True
id_6336,id_6336,0.4658,id_9187,0.4231,id_8385,0.4176,True
id_6336,id_9259,0.3205,id_6398,0.3147,id_1388,0.3010,False
id_6336,id_1571,0.4213,id_6115,0.4185,id_6336,0.4150,True
id_6336,id_6336,0.3842,id_3646,0.3357,id_9016,0.3326,True
id_6336,id_6336,0.4720,id_9988,0.4210,id_1536,0.3795,True
id_6948,id_6948,0.5428,id_3517,0.4204,id_7315,0.4074,True
id_6948,id_1027,0.4405,id_9699,0.4100,id_2689,0.4074,False
id_6948,id_6948,0.5645,id_9353,0.4341,id_7089,0.4320,True
id_6948,id_6948,0.5449,id_9353,0.4909,id_7427,0.4682,True
id_6948,id_6948,0.4468,id_9353,0.3895,id_7554,0.3828,True
id_6948,id_6948,0.6143,id_7315,0.4308,id_5045,0.4175,True
id_6948,id_6948,0.4019,id_3195,0.3978,id_7089,0.3882,True
id_6948,id_6948,0.5564,id_3517,0.4267,id_9353,0.4035,True
id_6948,id_6948,0.4948,id_5711,0.4358,id_7089,0.4175,True
id_6948,id_6948,0.6130,id_7315,0.4046,id_8440,0.3956,True
id_5051,id_9619,0.3040,id_9259,0.3040,id_5305,0.2784,False
id_5051,id_5051,0.4873,id_10206,0.3980,id_9869,0.3948,True
id_5051,id_5051,0.6308,id_4659,0.4166,id_10206,0.4123,True
id_5051,id_5051,0.6519,id_7235,0.4543,id_4659,0.4273,True
id_5051,id_5051,0.6120,id_5429,0.4162,id_9869,0.4116,True
id_5051,id_5051,0.6454,id_4659,0.4185,id_10206,0.4171,True
id_5051,id_5051,0.5383,id_7235,0.3933,id_9869,0.3818,True
id_5051,id_5051,0.6080,id_5429,0.4007,id_8170,0.3945,True
id_5051,id_5051,0.7239,id_8170,0.4478,id_4659,0.4287,True
id_5051,id_5051,0.6863,id_5429,0.4555,id_6648,0.4460,True
id_5051,id_5051,0.7289,id_10206,0.4347,id_5429,0.4278,True
id_7506,id_7506,0.5635,id_6611,0.4267,id_414,0.3973,True
id_7506,id_7506,0.4636,id_9230,0.4300,id_10079,0.4217,True
id_7506,id_7506,0.4237,id_6611,0.3801,id_9031,0.3509,True
id_7506,id_7506,0.5170,id_9230,0.4288,id_882,0.4140,True
id_7506,id_7506,0.5920,id_6611,0.4829,id_9031,0.4286,True
id_7506,id_7506,0.3976,id_8987,0.3810,id_3537,0.3674,True
id_7506,id_7506,0.5769,id_555,0.4307,id_8613,0.4198,True
id_7506,id_7506,0.5127,id_8613,0.4322,id_9271,0.4212,True
id_7506,id_7506,0.5767,id_4910,0.4761,id_1888,0.4487,True
id_7506,id_7506,0.5182,id_555,0.4188,id_10079,0.4057,True
id_7506,id_10343,0.3631,id_1712,0.3565,id_7506,0.3357,True
id_7506,id_6466,0.3471,id_5869,0.3402,id_2623,0.3384,False
id_7506,id_7506,0.4837,id_10383,0.4234,id_6611,0.4017,True
id_7506,id_7506,0.4807,id_8987,0.4361,id_800,0.4158,True
id_7506,id_7506,0.6127,id_6334,0.4760,id_6611,0.4714,True
id_7506,id_7506,0.5166,id_7478,0.4109,id_9051,0.3975,True
id_7506,id_7506,0.4348,id_7888,0.4101,id_6030,0.4037,True
id_7506,id_7506,0.6162,id_9230,0.4305,id_414,0.4296,True
id_7506,id_3877,0.4077,id_7149,0.4043,id_6816,0.3810,False
id_7506,id_7506,0.5635,id_6611,0.4648,id_4086,0.4375,True
id_7506,id_7506,0.4009,id_1888,0.3441,id_414,0.3410,True
id_7506,id_7506,0.4840,id_1888,0.4469,id_6611,0.4093,True
id_7506,id_6611,0.4212,id_1888,0.4131,id_8613,0.4104,False
id_7506,id_7506,0.4107,id_8613,0.3773,id_9271,0.3673,True
id_7506,id_7506,0.5052,id_9288,0.4023,id_6506,0.3929,True
id_7506,id_7506,0.6036,id_6334,0.4787,id_6611,0.4758,True
id_7506,id_4716,0.4119,id_9517,0.3923,id_6594,0.3854,False
id_7506,id_7506,0.4651,id_1532,0.4197,id_9230,0.4113,True
id_7506,id_7506,0.4290,id_5760,0.4202,id_1226,0.3997,True
id_7506,id_7506,0.5930,id_6611,0.4654,id_8604,0.4416,True
id_3593,id_3593,0.5561,id_4630,0.4300,id_891,0.4133,True
id_3593,id_3593,0.5803,id_9852,0.4321,id_9524,0.3984,True
id_3593,id_3593,0.4509,id_3963,0.3483,id_2351,0.3462,True
id_3593,id_3593,0.4742,id_891,0.3498,id_10471,0.3390,True
id_3593,id_3593,0.6552,id_891,0.4533,id_9030,0.4204,True
id_3593,id_3593,0.6187,id_4630,0.4234,id_891,0.4176,True
id_3593,id_3623,0.3288,id_891,0.3127,id_1535,0.3062,False
id_3593,id_3593,0.5521,id_7995,0.4039,id_2645,0.3969,True
id_3593,id_3593,0.5246,id_4630,0.4087,id_891,0.3766,True
id_3593,id_1535,0.3489,id_2670,0.3336,id_2361,0.3332,False
id_3593,id_3593,0.6608,id_9524,0.4587,id_1412,0.4315,True
id_3593,id_3593,0.6509,id_9524,0.4546,id_9030,0.4227,True
id_3593,id_3593,0.3956,id_4630,0.3648,id_7114,0.3415,True
id_3593,id_3593,0.5050,id_5202,0.4078,id_891,0.3910,True
id_3593,id_3593,0.6029,id_9852,0.4523,id_891,0.3988,True
id_3593,id_3593,0.3956,id_5202,0.3549,id_10136,0.3504,True
id_3593,id_3593,0.6258,id_4630,0.4304,id_891,0.4244,True
id_3593,id_3593,0.5262,id_4630,0.4051,id_10136,0.4014,True
id_3593,id_3593,0.5886,id_5886,0.4460,id_5202,0.4329,True
id_3593,id_3593,0.6713,id_7995,0.4590,id_2881,0.4135,True
id_3593,id_3593,0.4345,id_8385,0.3769,id_9629,0.3639,True
id_3593,id_3593,0.6934,id_9524,0.4123,id_7995,0.4099,True
id_3593,id_3593,0.6145,id_891,0.4240,id_4630,0.4181,True
id_3593,id_3593,0.6160,id_891,0.4323,id_7995,0.4149,True
id_3593,id_4966,0.3630,id_6894,0.3335,id_3195,0.3239,False
id_3593,id_5870,0.4327,id_2809,0.4243,id_1795,0.4189,False
id_3593,id_3593,0.5172,id_4630,0.4532,id_9852,0.4410,True
id_3593,id_3593,0.4538,id_7114,0.4133,id_5202,0.4073,True
id_3593,id_3593,0.5439,id_6891,0.4543,id_3406,0.4123,True
id_3593,id_3593,0.6207,id_4630,0.4700,id_891,0.4459,True
id_3593,id_3593,0.4166,id_1537,0.3873,id_10343,0.3762,True
id_3593,id_3593,0.6078,id_2672,0.4166,id_6422,0.4103,True
id_3593,id_3593,0.6079,id_891,0.4458,id_4630,0.4160,True
id_3593,id_3593,0.5748,id_6422,0.4021,id_891,0.3985,True
id_3593,id_3593,0.4385,id_4369,0.3499,id_6637,0.3404,True
id_3593,id_3593,0.5930,id_7114,0.4486,id_7380,0.4307,True
id_2108,id_2108,0.6311,id_7678,0.3971,id_8447,0.3902,True
id_2108,id_4492,0.3808,id_2645,0.3613,id_5033,0.3515,False
id_2108,id_2108,0.5637,id_9945,0.4059,id_10482,0.3823,True
id_2108,id_2108,0.7477,id_7752,0.4551,id_10135,0.4205,True
id_2108,id_9044,0.3134,id_8243,0.2967,id_4135,0.2842,False
id_2108,id_2108,0.6271,id_186,0.3889,id_5548,0.3809,True
id_2108,id_2108,0.6320,id_3911,0.3773,id_5611,0.3761,True
id_2108,id_2108,0.6877,id_5045,0.4374,id_1981,0.4195,True
id_2108,id_2108,0.6391,id_10383,0.4053,id_6998,0.3703,True
id_2108,id_2108,0.4401,id_1795,0.3554,id_9046,0.3249,True
id_2108,id_2108,0.5960,id_2881,0.4054,id_3407,0.3811,True
id_2108,id_2108,0.6300,id_2881,0.3920,id_2293,0.3768,True
id_2108,id_2108,0.6842,id_2881,0.4092,id_7995,0.4021,True
id_2108,id_2108,0.7252,id_7752,0.4635,id_8946,0.4381,True
id_2108,id_2108,0.7269,id_2881,0.4615,id_7995,0.4193,True
id_2108,id_2108,0.7258,id_7988,0.4240,id_7197,0.4168,True
