query_id,pred_id,similarity,correct
id_1321,id_1321,0.6890,True
id_1321,id_1321,0.5309,True
id_1321,id_1321,0.5856,True
id_1321,id_6376,0.4073,False
id_1321,id_1321,0.4464,True
id_1321,id_1321,0.5249,True
id_1321,id_1321,0.6052,True
id_1321,id_1321,0.6979,True
id_1321,id_6302,0.5323,False
id_1321,id_1321,0.5041,True
id_1321,id_1321,0.5109,True
id_1321,id_1321,0.5724,True
id_1321,id_1321,0.5961,True
id_1321,id_1321,0.6413,True
id_1321,id_1321,0.6249,True
id_1321,id_1321,0.6124,True
id_1321,id_5687,0.4339,False
id_1321,id_9496,0.3342,False
id_1321,id_6373,0.4313,False
id_1321,id_10079,0.5303,False
id_1321,id_1321,0.6638,True
id_1321,id_2832,0.4346,False
id_1321,id_1321,0.6481,True
id_1321,id_1321,0.5651,True
id_1321,id_1321,0.6434,True
id_1321,id_1321,0.5752,True
id_1321,id_168,0.3829,False
id_1321,id_1321,0.5121,True
id_1321,id_1321,0.5172,True
id_1321,id_1321,0.6022,True
id_1321,id_1321,0.6032,True
id_1321,id_1321,0.5395,True
id_1321,id_1321,0.5181,True
id_1321,id_1321,0.6623,True
id_1321,id_1321,0.7176,True
id_1321,id_1321,0.5437,True
id_1321,id_1321,0.5994,True
id_1321,id_5273,0.3334,False
id_1321,id_1321,0.5342,True
id_1321,id_1321,0.5724,True
id_1321,id_1321,0.6095,True
id_1321,id_1321,0.4561,True
id_1321,id_1321,0.4065,True
id_1321,id_1321,0.5591,True
id_1321,id_2435,0.3850,False
id_1321,id_1321,0.7383,True
id_1321,id_1321,0.7353,True
id_1321,id_1321,0.6351,True
id_1321,id_1321,0.6367,True
id_1321,id_1321,0.7023,True
id_1321,id_1321,0.6631,True
id_1321,id_4882,0.3340,False
id_1321,id_1321,0.5357,True
id_1321,id_1321,0.5220,True
id_1321,id_1321,0.5608,True
id_1321,id_1321,0.5212,True
id_1321,id_1321,0.6190,True
id_1321,id_1321,0.6679,True
id_1321,id_1321,0.4213,True
id_1321,id_1321,0.4905,True
id_1321,id_2798,0.2485,False
id_1321,id_1321,0.7116,True
id_1321,id_1321,0.5415,True
id_1321,id_1321,0.4953,True
id_1321,id_1321,0.5727,True
id_1321,id_1321,0.6388,True
id_1321,id_1321,0.5762,True
id_1321,id_1321,0.5933,True
id_1321,id_1321,0.4514,True
id_1321,id_3569,0.5036,False
id_1321,id_1321,0.7193,True
id_1321,id_7478,0.3520,False
id_1321,id_8531,0.4457,False
id_1321,id_1654,0.3628,False
id_1321,id_1321,0.5856,True
id_1321,id_1321,0.6105,True
id_1321,id_1321,0.6263,True
id_1321,id_9496,0.4188,False
id_1321,id_1540,0.4228,False
id_1321,id_5818,0.4654,False
id_1321,id_1321,0.6200,True
id_1321,id_1321,0.6859,True
id_1321,id_1321,0.5738,True
id_1321,id_1321,0.3651,True
id_1321,id_1321,0.4638,True
id_1321,id_1321,0.5776,True
id_1321,id_1321,0.4458,True
id_1321,id_1321,0.4812,True
id_1321,id_1321,0.6684,True
id_1321,id_1321,0.5090,True
id_1321,id_1321,0.6670,True
id_1321,id_1321,0.4320,True
id_1321,id_1321,0.5821,True
id_1321,id_1321,0.6226,True
id_1321,id_1321,0.5525,True
id_1321,id_1321,0.5513,True
id_1321,id_1321,0.5340,True
id_1321,id_1321,0.6463,True
id_1321,id_1321,0.6428,True
id_1321,id_7568,0.4566,False
id_1321,id_1321,0.6386,True
id_1321,id_8677,0.4102,False
id_1321,id_1321,0.5726,True
id_1321,id_1321,0.5617,True
id_1321,id_1321,0.5982,True
id_1321,id_1321,0.7059,True
id_1321,id_2154,0.6296,False
id_1321,id_1321,0.6612,True
id_1321,id_1321,0.6362,True
id_1321,id_1321,0.5394,True
id_1321,id_1321,0.4646,True
id_1321,id_2101,0.4247,False
id_1321,id_1321,0.4208,True
id_1321,id_1321,0.6561,True
id_1321,id_1321,0.5225,True
id_1321,id_1321,0.5733,True
id_1321,id_5273,0.3737,False
id_1321,id_1321,0.6518,True
id_1321,id_1321,0.6995,True
id_1321,id_1321,0.4204,True
id_1321,id_1321,0.6223,True
id_1321,id_1321,0.7090,True
id_1321,id_1321,0.5766,True
id_1321,id_1321,0.5472,True
id_1321,id_1321,0.3804,True
id_1321,id_10079,0.5505,False
id_1321,id_1321,0.5055,True
id_1321,id_1321,0.5724,True
id_1321,id_1321,0.5563,True
id_1321,id_1321,0.7922,True
id_1321,id_1321,0.5946,True
id_1321,id_1321,0.4424,True
id_1321,id_1321,0.5798,True
id_1321,id_1321,0.5261,True
id_1321,id_1321,0.6631,True
id_1321,id_1321,0.6003,True
id_1321,id_1321,0.6548,True
id_1321,id_1321,0.5015,True
id_1321,id_1321,0.6741,True
id_1321,id_1321,0.6523,True
id_1321,id_10023,0.4306,False
id_1321,id_7367,0.3788,False
id_1321,id_1321,0.6836,True
id_1321,id_1321,0.6350,True
id_1321,id_1321,0.6504,True
id_1321,id_2361,0.5043,False
id_1321,id_1321,0.4537,True
id_1321,id_10246,0.4063,False
id_1321,id_1292,0.4537,False
id_1321,id_1321,0.5459,True
id_1321,id_1321,0.6534,True
id_1321,id_1321,0.6460,True
id_1321,id_1321,0.6446,True
id_1321,id_4075,0.4868,False
id_1321,id_1321,0.6453,True
id_1321,id_1321,0.6127,True
id_1321,id_1321,0.6729,True
id_1321,id_1321,0.7124,True
id_1321,id_1321,0.5099,True
id_1321,id_1321,0.6533,True
id_1321,id_1321,0.4773,True
id_1321,id_1540,0.4838,False
id_1321,id_1321,0.5331,True
id_1321,id_1321,0.6477,True
id_1321,id_1321,0.6922,True
id_1321,id_1321,0.5516,True
id_1321,id_1321,0.4296,True
id_1321,id_1321,0.6389,True
id_1321,id_2008,0.4272,False
id_1321,id_10419,0.3711,False
id_1321,id_1321,0.7546,True
id_1321,id_1321,0.6961,True
id_1321,id_1321,0.5035,True
id_1321,id_6302,0.4894,False
id_1321,id_5549,0.4265,False
id_1321,id_1321,0.6898,True
id_1321,id_8469,0.4595,False
id_1321,id_3622,0.4928,False
id_1321,id_1321,0.6700,True
id_1321,id_1321,0.6068,True
id_1321,id_1321,0.6838,True
id_1321,id_8807,0.3053,False
id_1321,id_1321,0.3834,True
id_1321,id_1321,0.6773,True
id_1321,id_1321,0.5661,True
id_1321,id_1321,0.6949,True
id_1321,id_1321,0.4339,True
id_1321,id_1321,0.6756,True
id_1321,id_1321,0.4718,True
id_1321,id_1321,0.5278,True
id_1321,id_1321,0.6597,True
id_1321,id_5687,0.4704,False
id_1321,id_1321,0.5587,True
id_1321,id_9096,0.5301,False
id_1321,id_1321,0.6189,True
id_1321,id_1952,0.3654,False
id_1321,id_1001,0.4239,False
id_1321,id_1321,0.7016,True
id_1321,id_1321,0.5792,True
id_1321,id_1321,0.5145,True
id_1321,id_1321,0.5985,True
id_1321,id_1321,0.6258,True
id_1321,id_1321,0.4773,True
id_1321,id_8021,0.4608,False
id_1321,id_1321,0.6855,True
id_1321,id_1321,0.5698,True
id_1321,id_1321,0.6455,True
id_1321,id_1321,0.6154,True
id_1321,id_1321,0.4039,True
id_1321,id_1321,0.4798,True
id_1321,id_1321,0.4925,True
id_1321,id_9496,0.3644,False
id_1321,id_6302,0.3391,False
id_1321,id_1321,0.5848,True
id_1321,id_287,0.4479,False
id_1321,id_3917,0.5011,False
id_1321,id_1321,0.4374,True
id_1321,id_1321,0.6783,True
id_1321,id_1321,0.6626,True
id_1321,id_1321,0.4435,True
id_1321,id_1321,0.6910,True
id_1321,id_1321,0.7237,True
id_1321,id_1321,0.4793,True
id_1321,id_1321,0.6804,True
id_1321,id_1321,0.5654,True
id_1321,id_4670,0.3894,False
id_1321,id_4222,0.5498,False
id_1321,id_1321,0.5644,True
id_1321,id_1321,0.7689,True
id_1321,id_8604,0.3713,False
id_1321,id_9031,0.3086,False
id_1321,id_1321,0.7335,True
id_1321,id_1321,0.5812,True
id_1321,id_1321,0.7105,True
id_1321,id_1321,0.5420,True
id_1321,id_1321,0.6957,True
id_1321,id_1321,0.5443,True
id_1321,id_2489,0.3743,False
id_1321,id_1321,0.5685,True
id_1321,id_1321,0.6465,True
id_10152,id_10152,0.5058,True
id_10152,id_6684,0.4355,False
id_10152,id_5895,0.3891,False
id_5486,id_9379,0.3566,False
id_5486,id_7427,0.3274,False
id_5486,id_2232,0.4523,False
id_5486,id_5486,0.4475,True
id_5486,id_5486,0.4680,True
id_5486,id_5486,0.3528,True
id_5486,id_5486,0.4325,True
id_5486,id_9670,0.3854,False
id_5486,id_5486,0.4911,True
id_7733,id_7733,0.3595,True
id_7733,id_7733,0.5299,True
id_7733,id_7733,0.4282,True
id_7733,id_7733,0.5930,True
id_7733,id_4853,0.3980,False
id_7733,id_7733,0.6553,True
id_7733,id_7733,0.5276,True
id_9379,id_9379,0.6245,True
id_9379,id_7834,0.3882,False
id_9379,id_9379,0.5708,True
id_9379,id_8440,0.4559,False
id_9379,id_4165,0.4095,False
id_9379,id_9517,0.4169,False
id_9379,id_886,0.4181,False
id_9379,id_8206,0.5199,False
id_9379,id_9379,0.6084,True
id_9379,id_10085,0.4944,False
id_9379,id_6159,0.3889,False
id_9379,id_5895,0.3728,False
id_9379,id_2357,0.2983,False
id_9379,id_4598,0.3551,False
id_9379,id_8447,0.3184,False
id_9379,id_9379,0.6504,True
id_9379,id_9379,0.5687,True
id_9379,id_4492,0.3756,False
id_9379,id_9379,0.7473,True
id_9379,id_9379,0.6519,True
id_5290,id_5290,0.4660,True
id_5290,id_5290,0.6212,True
id_5290,id_693,0.2975,False
id_5290,id_4459,0.5181,False
id_5290,id_5290,0.4396,True
id_5290,id_5290,0.5920,True
id_5290,id_5290,0.7054,True
id_5290,id_5290,0.5200,True
id_5290,id_5290,0.6519,True
id_5290,id_5290,0.6359,True
id_5290,id_4505,0.3533,False
id_5290,id_5290,0.6816,True
id_5290,id_5290,0.4443,True
id_5290,id_5290,0.7395,True
id_5290,id_5290,0.5267,True
id_5290,id_5290,0.5067,True
id_5290,id_5290,0.4835,True
id_5290,id_475,0.3323,False
id_5290,id_5290,0.3822,True
id_5290,id_5290,0.5787,True
id_5290,id_5290,0.5781,True
id_3578,id_3578,0.3970,True
id_3578,id_3578,0.5142,True
id_3578,id_9865,0.4589,False
id_3578,id_3578,0.5871,True
id_3578,id_3578,0.5947,True
id_3578,id_3861,0.3587,False
id_3578,id_9865,0.4733,False
id_3578,id_3578,0.6502,True
id_3578,id_5221,0.4263,False
id_3578,id_3578,0.5538,True
id_3578,id_9840,0.3773,False
id_3578,id_7470,0.4893,False
id_3578,id_3578,0.4608,True
id_3578,id_3578,0.5736,True
id_3578,id_3578,0.4973,True
id_6566,id_6566,0.7203,True
id_6566,id_6566,0.5201,True
id_6566,id_4751,0.4605,False
id_6566,id_6566,0.7101,True
id_6566,id_3926,0.4734,False
id_6566,id_6566,0.5687,True
id_6566,id_6566,0.5792,True
id_6566,id_5251,0.4927,False
id_6566,id_6566,0.7533,True
id_6566,id_6566,0.5876,True
id_6566,id_6566,0.7237,True
id_6566,id_6566,0.7740,True
id_6566,id_6566,0.6316,True
id_6566,id_1540,0.4815,False
id_6566,id_1096,0.5801,False
id_6566,id_7478,0.5373,False
id_6566,id_6566,0.6055,True
id_6566,id_6566,0.7802,True
id_6566,id_248,0.4488,False
id_3563,id_8437,0.3904,False
id_3563,id_3563,0.5572,True
id_3563,id_3563,0.5130,True
id_3563,id_3563,0.7071,True
id_3563,id_3563,0.5081,True
id_3563,id_3563,0.6461,True
id_3563,id_3563,0.5241,True
id_3563,id_475,0.4148,False
id_3563,id_3563,0.6564,True
id_3563,id_3563,0.7637,True
id_3563,id_3563,0.5199,True
id_5756,id_1597,0.3869,False
id_5756,id_2287,0.3537,False
id_5756,id_5756,0.5918,True
id_5756,id_5756,0.3244,True
id_5756,id_5756,0.4825,True
id_5756,id_5756,0.6172,True
id_5756,id_5756,0.4413,True
id_5756,id_5756,0.7431,True
id_5756,id_7174,0.3793,False
id_5756,id_8414,0.4173,False
id_5756,id_5756,0.5246,True
id_5756,id_5756,0.4839,True
id_5756,id_5756,0.6606,True
id_5756,id_2104,0.3955,False
id_5756,id_5756,0.5718,True
id_5756,id_5756,0.4423,True
id_5756,id_5756,0.6249,True
id_4596,id_4596,0.3764,True
id_4596,id_4596,0.5809,True
id_4596,id_708,0.3547,False
id_4596,id_4819,0.3726,False
id_4596,id_4596,0.4498,True
id_4596,id_5765,0.3626,False
id_4596,id_4596,0.4170,True
id_4596,id_4353,0.4563,False
id_4596,id_4596,0.3379,True
id_4716,id_446,0.4120,False
id_4716,id_4716,0.6185,True
id_4716,id_4716,0.6120,True
id_4716,id_4716,0.5910,True
id_4716,id_4716,0.3697,True
id_4716,id_4630,0.4143,False
id_4716,id_2867,0.4057,False
id_4716,id_7451,0.4048,False
id_4716,id_7658,0.5138,False
id_4716,id_4716,0.5743,True
id_4716,id_4716,0.3141,True
id_4716,id_4716,0.4210,True
id_4716,id_9286,0.4333,False
id_4716,id_476,0.4115,False
id_4716,id_4716,0.4909,True
id_4716,id_4716,0.4447,True
id_4716,id_4956,0.4151,False
id_4716,id_9946,0.4114,False
id_4716,id_6543,0.3366,False
id_4716,id_4285,0.3577,False
id_4716,id_4716,0.5308,True
id_4716,id_446,0.3572,False
id_4716,id_4716,0.4941,True
id_4716,id_4716,0.4472,True
id_4716,id_4716,0.6022,True
id_4716,id_4716,0.5392,True
id_4716,id_4716,0.5102,True
id_4716,id_4716,0.5519,True
id_8972,id_9950,0.4105,False
id_8972,id_8972,0.5604,True
id_8972,id_1897,0.3962,False
id_8972,id_8972,0.5849,True
id_8972,id_8972,0.6135,True
id_8972,id_8972,0.6150,True
id_8972,id_8972,0.6902,True
id_8972,id_8972,0.5412,True
id_8972,id_8972,0.4478,True
id_8972,id_8972,0.4815,True
id_8972,id_8972,0.6684,True
id_8972,id_8972,0.3877,True
id_8972,id_8972,0.4802,True
id_8972,id_8972,0.7077,True
id_9114,id_9114,0.5647,True
id_9114,id_9114,0.6709,True
id_9114,id_9114,0.7312,True
id_9114,id_9881,0.3148,False
id_9114,id_9114,0.5439,True
id_9114,id_9114,0.5566,True
id_9114,id_786,0.5060,False
id_9114,id_9114,0.7073,True
id_9114,id_9114,0.6360,True
id_5251,id_5251,0.7242,True
id_5251,id_7350,0.4770,False
id_5251,id_5251,0.5404,True
id_5251,id_5251,0.5776,True
id_5251,id_5251,0.5618,True
id_5251,id_5251,0.4942,True
id_5251,id_5251,0.6594,True
id_5251,id_6611,0.4262,False
id_5251,id_5251,0.5846,True
id_5251,id_5251,0.5523,True
id_5251,id_5251,0.7333,True
id_5251,id_8297,0.3988,False
id_5251,id_10482,0.4484,False
id_5251,id_7712,0.4721,False
id_5251,id_5251,0.4964,True
id_5251,id_5251,0.5548,True
id_5251,id_5251,0.6082,True
id_5251,id_7350,0.3930,False
id_5251,id_5251,0.6475,True
id_5251,id_7174,0.5249,False
id_5251,id_8183,0.4495,False
id_9545,id_9545,0.5450,True
id_9545,id_4670,0.3597,False
id_9545,id_9545,0.6507,True
id_9545,id_5223,0.4288,False
id_9545,id_3911,0.4265,False
id_9545,id_9545,0.4829,True
id_9545,id_738,0.4422,False
id_9545,id_10232,0.2890,False
id_9545,id_9898,0.5257,False
id_9545,id_9545,0.3734,True
id_9545,id_9545,0.5485,True
id_9545,id_9545,0.6922,True
id_9545,id_9545,0.4066,True
id_9545,id_9545,0.6712,True
id_9545,id_9545,0.6149,True
id_9545,id_9545,0.5552,True
id_9545,id_9545,0.6375,True
id_9545,id_5956,0.4527,False
id_9545,id_9545,0.6186,True
id_9545,id_5818,0.3776,False
id_9545,id_6434,0.4408,False
id_9545,id_9545,0.4576,True
id_9545,id_4670,0.4106,False
id_9545,id_9545,0.6118,True
id_9545,id_3917,0.3683,False
id_9545,id_5818,0.4073,False
id_9545,id_4358,0.4298,False
id_9545,id_9545,0.6856,True
id_9545,id_9545,0.4460,True
id_9545,id_8902,0.4153,False
id_9545,id_9545,0.6684,True
id_6753,id_6753,0.7688,True
id_6753,id_6753,0.7497,True
id_6753,id_6753,0.7538,True
id_6753,id_6753,0.7535,True
id_6753,id_6753,0.7083,True
id_6753,id_6753,0.6951,True
id_6753,id_6753,0.6745,True
id_6753,id_4956,0.3872,False
id_6753,id_7733,0.4316,False
id_6753,id_9033,0.4165,False
id_6753,id_6753,0.6286,True
id_6753,id_6753,0.6684,True
id_6159,id_6159,0.5104,True
id_6159,id_9598,0.3941,False
id_6159,id_6159,0.5519,True
id_6159,id_6159,0.4143,True
id_6159,id_8447,0.3344,False
id_6159,id_9470,0.4588,False
id_6159,id_6159,0.6478,True
id_6159,id_6159,0.5050,True
id_6159,id_470,0.4233,False
id_6159,id_6159,0.6295,True
id_6159,id_9598,0.4685,False
id_9095,id_1924,0.4416,False
id_9095,id_9095,0.4741,True
id_9095,id_9095,0.5785,True
id_9095,id_9095,0.5405,True
id_9095,id_9095,0.5350,True
id_9095,id_9095,0.5896,True
id_9095,id_6506,0.4566,False
id_9095,id_9095,0.6002,True
id_9095,id_9095,0.6219,True
id_9095,id_9095,0.3409,True
id_9095,id_9095,0.5578,True
id_3289,id_7752,0.3225,False
id_3289,id_3289,0.4920,True
id_3289,id_6667,0.4129,False
id_3289,id_4715,0.3781,False
id_3289,id_3289,0.4609,True
id_3289,id_3289,0.5549,True
id_3289,id_3289,0.4449,True
id_3289,id_3289,0.5888,True
id_2809,id_2809,0.4532,True
id_2809,id_2809,0.5658,True
id_2809,id_2809,0.5066,True
id_2809,id_4165,0.4745,False
id_2809,id_2809,0.5557,True
id_2809,id_3299,0.4210,False
id_2809,id_4715,0.4490,False
id_2809,id_2809,0.4933,True
id_2809,id_8423,0.5204,False
id_9343,id_8428,0.4911,False
id_9343,id_9343,0.5828,True
id_9343,id_99,0.4295,False
id_9343,id_9343,0.4722,True
id_9343,id_9343,0.6719,True
id_9343,id_8472,0.2813,False
id_9343,id_9343,0.4734,True
id_9343,id_9343,0.5821,True
id_9288,id_2361,0.4726,False
id_9288,id_9288,0.4981,True
id_9288,id_7575,0.4111,False
id_9288,id_5426,0.4568,False
id_9288,id_9288,0.5916,True
id_9288,id_10383,0.2614,False
id_9288,id_9288,0.5171,True
id_9288,id_3461,0.3638,False
id_9288,id_9218,0.3278,False
id_9288,id_8639,0.3925,False
id_9288,id_5794,0.4032,False
id_9288,id_9288,0.5110,True
id_9288,id_9259,0.4337,False
id_9288,id_9530,0.4628,False
id_7995,id_7995,0.6224,True
id_7995,id_2881,0.4589,False
id_7995,id_8641,0.4587,False
id_7995,id_7995,0.5709,True
id_7995,id_8547,0.3107,False
id_7995,id_7995,0.6105,True
id_7995,id_7995,0.7279,True
id_7995,id_7995,0.5268,True
id_7995,id_3350,0.3632,False
id_7995,id_7474,0.3522,False
id_7995,id_7995,0.6151,True
id_7995,id_7995,0.6849,True
id_7995,id_7995,0.3839,True
id_7995,id_10021,0.4334,False
id_7995,id_9598,0.3648,False
id_7995,id_831,0.3289,False
id_7995,id_7995,0.6178,True
id_7995,id_7967,0.3618,False
id_7995,id_8301,0.3558,False
id_7995,id_7995,0.5357,True
id_7995,id_7995,0.3935,True
id_7995,id_7995,0.6254,True
id_7995,id_7995,0.5739,True
id_7995,id_7995,0.3725,True
id_7995,id_9230,0.4882,False
id_7995,id_7995,0.3600,True
id_7995,id_7995,0.4834,True
id_7995,id_7995,0.3997,True
id_7995,id_7995,0.5858,True
id_7995,id_7995,0.4981,True
id_7995,id_7995,0.6891,True
id_7995,id_7995,0.6493,True
id_7995,id_7995,0.5717,True
id_7995,id_7995,0.5724,True
id_7995,id_7995,0.6018,True
id_7995,id_7756,0.4424,False
id_7995,id_7995,0.5266,True
id_7995,id_8946,0.2534,False
id_7995,id_7995,0.5007,True
id_7995,id_7995,0.5983,True
id_7995,id_7995,0.4349,True
id_7995,id_10021,0.4273,False
id_7995,id_7995,0.4407,True
id_7995,id_7995,0.3169,True
id_7995,id_7995,0.5431,True
id_7995,id_7995,0.5360,True
id_7995,id_7995,0.5882,True
id_7995,id_7995,0.3504,True
id_7995,id_1664,0.3383,False
id_7995,id_7995,0.5318,True
id_7995,id_7995,0.6262,True
id_7995,id_7995,0.5385,True
id_7995,id_7995,0.3929,True
id_7995,id_7995,0.5299,True
id_7995,id_7204,0.3946,False
id_7995,id_7752,0.3274,False
id_7995,id_7995,0.4991,True
id_7995,id_7995,0.4965,True
id_7995,id_7995,0.5389,True
id_7995,id_8169,0.2949,False
id_7995,id_7995,0.3484,True
id_7995,id_7995,0.3576,True
id_7995,id_7995,0.4330,True
id_7995,id_6648,0.3669,False
id_8152,id_8152,0.5401,True
id_8152,id_2867,0.4904,False
id_8152,id_9716,0.4551,False
id_8152,id_8152,0.6360,True
id_8152,id_793,0.3621,False
id_8152,id_8152,0.6893,True
id_8152,id_8152,0.5047,True
id_8152,id_8152,0.4690,True
id_8152,id_8243,0.4769,False
id_1884,id_1884,0.4018,True
id_1884,id_1884,0.5880,True
id_1884,id_1884,0.4471,True
id_1884,id_8417,0.3947,False
id_1884,id_1884,0.5430,True
id_1884,id_1884,0.5581,True
id_1884,id_1884,0.6447,True
id_1884,id_1884,0.5643,True
id_1884,id_1884,0.5164,True
id_1884,id_1884,0.6342,True
id_1884,id_1884,0.5324,True
id_1884,id_9716,0.5224,False
id_9838,id_6398,0.3843,False
id_9838,id_9838,0.6594,True
id_9838,id_9838,0.5849,True
id_9838,id_9838,0.6444,True
id_9838,id_9838,0.5670,True
id_9838,id_9838,0.5973,True
id_9838,id_9838,0.5999,True
id_9838,id_9838,0.6174,True
id_1060,id_1060,0.5922,True
id_1060,id_1060,0.5727,True
id_1060,id_1060,0.4977,True
id_1060,id_1060,0.4964,True
id_1060,id_1060,0.5848,True
id_1060,id_1060,0.6776,True
id_1060,id_1060,0.5952,True
id_1060,id_1060,0.7901,True
id_1060,id_1060,0.5437,True
id_1060,id_1060,0.6638,True
id_1060,id_1060,0.5802,True
id_1060,id_1060,0.7148,True
id_1060,id_1060,0.6416,True
id_1060,id_1060,0.4127,True
id_1060,id_1060,0.5838,True
id_3911,id_1597,0.4480,False
id_3911,id_2751,0.4255,False
id_3911,id_1226,0.4365,False
id_3911,id_3911,0.5065,True
id_3911,id_3911,0.4833,True
id_3911,id_3911,0.5836,True
id_3911,id_4893,0.4234,False
id_3911,id_2751,0.4225,False
id_3911,id_3911,0.4495,True
id_3911,id_1412,0.2877,False
id_3911,id_3911,0.5603,True
id_3911,id_2548,0.4372,False
id_3911,id_3911,0.4650,True
id_3911,id_3911,0.5449,True
id_3911,id_3877,0.4002,False
id_3911,id_5548,0.3708,False
id_3911,id_3911,0.5432,True
id_3911,id_3911,0.5789,True
id_5223,id_3257,0.6336,False
id_5223,id_5223,0.6810,True
id_5223,id_5223,0.6940,True
id_5223,id_5223,0.6276,True
id_5223,id_2369,0.3449,False
id_5223,id_5223,0.7265,True
id_5223,id_9441,0.4266,False
id_5223,id_5223,0.6810,True
id_5223,id_5223,0.6540,True
id_5223,id_5223,0.6467,True
id_5223,id_5223,0.6115,True
id_5223,id_4882,0.4351,False
id_5223,id_5223,0.6666,True
id_5223,id_4630,0.3712,False
id_5223,id_5223,0.7147,True
id_5223,id_5223,0.5750,True
id_5223,id_2154,0.3313,False
id_5223,id_5223,0.5995,True
id_5223,id_10422,0.5040,False
id_6482,id_6482,0.5447,True
id_6482,id_6482,0.6418,True
id_6482,id_2136,0.4492,False
id_6482,id_9550,0.4347,False
id_6482,id_6482,0.5996,True
id_6482,id_6482,0.5406,True
id_6482,id_6482,0.6185,True
id_6482,id_6482,0.4612,True
id_6482,id_6482,0.4919,True
id_6482,id_6482,0.4821,True
id_7666,id_7666,0.5832,True
id_7666,id_7666,0.6160,True
id_7666,id_7666,0.4563,True
id_7666,id_7666,0.6009,True
id_7666,id_7666,0.4396,True
id_7666,id_10079,0.5181,False
id_7666,id_7666,0.4672,True
id_5611,id_8243,0.4263,False
id_5611,id_5611,0.6365,True
id_5611,id_5611,0.6099,True
id_5611,id_1096,0.4069,False
id_5611,id_5611,0.5434,True
id_5611,id_5611,0.6170,True
id_5611,id_5886,0.4392,False
id_5611,id_5611,0.7068,True
id_5611,id_5611,0.6583,True
id_5611,id_5611,0.6791,True
id_9873,id_9873,0.5251,True
id_9873,id_1627,0.4957,False
id_9873,id_9873,0.6260,True
id_9873,id_9873,0.6052,True
id_9873,id_9873,0.4812,True
id_9873,id_9873,0.6377,True
id_9873,id_9873,0.5995,True
id_9873,id_9873,0.5876,True
id_9873,id_9873,0.6158,True
id_9873,id_1627,0.5002,False
id_9873,id_9873,0.6625,True
id_3917,id_5010,0.4730,False
id_3917,id_4455,0.4341,False
id_3917,id_476,0.4543,False
id_3917,id_5425,0.2579,False
id_3917,id_7968,0.3303,False
id_3917,id_3917,0.6788,True
id_3917,id_8362,0.4696,False
id_3917,id_3917,0.5704,True
id_3917,id_4875,0.4808,False
id_3917,id_3917,0.6876,True
id_3917,id_3917,0.5641,True
id_3917,id_3917,0.5933,True
id_3917,id_3917,0.7123,True
id_3917,id_3492,0.5260,False
id_3917,id_3917,0.6421,True
id_3917,id_5752,0.3684,False
id_3917,id_3917,0.6062,True
id_3917,id_3917,0.4245,True
id_3917,id_5794,0.4058,False
id_5080,id_10136,0.4686,False
id_5080,id_8243,0.2951,False
id_5080,id_5080,0.6550,True
id_5080,id_5080,0.5108,True
id_5080,id_5080,0.5415,True
id_5080,id_5080,0.5356,True
id_5080,id_8953,0.4111,False
id_5080,id_5080,0.5041,True
id_5080,id_6284,0.3905,False
id_5080,id_5080,0.7302,True
id_5080,id_5080,0.5991,True
id_5080,id_5080,0.7302,True
id_5080,id_5472,0.3045,False
id_5080,id_8482,0.3433,False
id_7166,id_7166,0.6788,True
id_7166,id_10313,0.3605,False
id_7166,id_7166,0.5101,True
id_7166,id_7166,0.7043,True
id_7166,id_2645,0.4160,False
id_7166,id_7166,0.6301,True
id_7166,id_10313,0.5439,False
id_7166,id_7166,0.6178,True
id_7166,id_7166,0.6210,True
id_7166,id_7166,0.6069,True
id_7166,id_7166,0.5756,True
id_7166,id_7166,0.6440,True
id_7166,id_7166,0.3954,True
id_7166,id_7166,0.7000,True
id_6218,id_6011,0.3968,False
id_6218,id_6218,0.5531,True
id_6218,id_6376,0.5031,False
id_6218,id_6218,0.5114,True
id_6218,id_6218,0.4781,True
id_6218,id_3165,0.3904,False
id_6218,id_1843,0.3479,False
id_6218,id_3165,0.4840,False
id_6218,id_8639,0.4376,False
id_6218,id_6218,0.3597,True
id_6218,id_1884,0.3980,False
id_3159,id_3159,0.4577,True
id_3159,id_3159,0.5674,True
id_3159,id_4515,0.4124,False
id_3159,id_3159,0.4528,True
id_3159,id_3159,0.6522,True
id_3159,id_3159,0.5783,True
id_3159,id_3159,0.6704,True
id_3159,id_3159,0.7481,True
id_3159,id_3159,0.4643,True
id_3159,id_5198,0.3639,False
id_3159,id_8297,0.4225,False
id_3159,id_3159,0.5861,True
id_3159,id_3159,0.5436,True
id_3159,id_5422,0.5120,False
id_3159,id_3159,0.6233,True
id_3159,id_3159,0.6065,True
id_3159,id_3159,0.4931,True
id_3159,id_3159,0.5663,True
id_3159,id_3159,0.6414,True
id_3159,id_3159,0.5690,True
id_3159,id_3159,0.5708,True
id_3159,id_3159,0.5895,True
id_3159,id_3159,0.6438,True
id_3159,id_3159,0.6443,True
id_3159,id_3159,0.6863,True
id_3159,id_3159,0.6518,True
id_3159,id_3159,0.4064,True
id_3159,id_3159,0.6307,True
id_3159,id_3159,0.6736,True
id_3159,id_3159,0.4407,True
id_3159,id_3159,0.5391,True
id_3159,id_3159,0.7604,True
id_753,id_753,0.4373,True
id_753,id_753,0.4694,True
id_753,id_753,0.6122,True
id_753,id_753,0.6398,True
