query_id,top1_id,sim1,top2_id,sim2,top3_id,sim3,found_in_top3
id_7069,id_7069,0.7546,id_4317,0.5522,id_8863,0.4512,True
id_7069,id_7069,0.7230,id_4968,0.4529,id_5134,0.4117,True
id_7069,id_7069,0.6407,id_4317,0.3965,id_601,0.3957,True
id_7069,id_7069,0.7307,id_4317,0.4620,id_4968,0.4509,True
id_7069,id_7069,0.6519,id_6811,0.4438,id_4317,0.4425,True
id_7069,id_7069,0.6538,id_4317,0.4798,id_6173,0.4671,True
id_7069,id_7069,0.5886,id_4047,0.3358,id_6173,0.3144,True
id_7069,id_7069,0.7466,id_4968,0.4618,id_6811,0.4471,True
id_7069,id_7069,0.5322,id_5922,0.3117,id_6062,0.3059,True
id_7069,id_7069,0.7024,id_4968,0.4068,id_5134,0.3262,True
id_7069,id_7069,0.5748,id_5134,0.3965,id_2842,0.3922,True
id_7069,id_7069,0.7709,id_4968,0.4560,id_6811,0.3862,True
id_7069,id_7069,0.6940,id_5134,0.4279,id_4968,0.4238,True
id_7069,id_7069,0.8156,id_4317,0.5153,id_6811,0.4763,True
id_7069,id_7069,0.6949,id_4968,0.3839,id_4317,0.3822,True
id_7069,id_7069,0.7352,id_4968,0.4950,id_6062,0.4745,True
id_7069,id_7069,0.6174,id_6811,0.4379,id_6062,0.4303,True
id_7069,id_7069,0.7139,id_4968,0.4417,id_4317,0.4171,True
id_7069,id_7069,0.7705,id_6811,0.4526,id_4317,0.4505,True
id_7069,id_7069,0.8102,id_4317,0.4870,id_4968,0.4275,True
id_7069,id_7069,0.6800,id_5134,0.4443,id_4317,0.4210,True
id_7069,id_7069,0.8261,id_4317,0.4596,id_9037,0.4269,True
id_7069,id_7069,0.5644,id_3153,0.4188,id_4317,0.3625,True
id_7069,id_7069,0.7256,id_2842,0.5002,id_2628,0.4834,True
id_7069,id_7069,0.5911,id_6173,0.4290,id_8863,0.3833,True
id_7069,id_7069,0.7723,id_9037,0.4735,id_4317,0.4572,True
id_7069,id_7069,0.7852,id_4968,0.4694,id_5134,0.4405,True
id_7069,id_9881,0.3425,id_4968,0.3410,id_6314,0.3395,False
id_7069,id_7069,0.7193,id_2842,0.4712,id_4968,0.4308,True
id_7069,id_7069,0.4644,id_1021,0.3761,id_8044,0.3690,True
id_7069,id_7069,0.7093,id_5134,0.4655,id_4968,0.4372,True
id_7069,id_7069,0.7508,id_4968,0.4511,id_4317,0.4174,True
id_7069,id_7069,0.6261,id_4968,0.5129,id_2257,0.4613,True
id_7069,id_7069,0.6718,id_2842,0.3994,id_6173,0.3561,True
id_7069,id_7069,0.7313,id_4968,0.4660,id_4317,0.4064,True
id_7069,id_7069,0.7729,id_4317,0.4961,id_4968,0.4692,True
id_7069,id_7069,0.6924,id_4968,0.4913,id_6062,0.4565,True
id_7069,id_7069,0.5588,id_4317,0.4870,id_6173,0.4321,True
id_7069,id_7069,0.6802,id_2842,0.5287,id_5134,0.4365,True
id_7069,id_7069,0.7990,id_4317,0.4263,id_2628,0.4095,True
id_7069,id_7069,0.6760,id_5134,0.4846,id_4317,0.4212,True
id_7069,id_7069,0.7280,id_2628,0.5010,id_8044,0.3781,True
id_7069,id_7069,0.8087,id_4968,0.5338,id_4317,0.5024,True
id_7069,id_7069,0.7182,id_5134,0.4997,id_6811,0.4940,True
id_7069,id_7069,0.6302,id_2842,0.4859,id_6173,0.4508,True
id_7069,id_7069,0.6315,id_5134,0.5235,id_4968,0.4471,True
id_7069,id_7069,0.5795,id_873,0.4110,id_1021,0.3943,True
id_7069,id_7069,0.7307,id_4317,0.4197,id_4968,0.3745,True
id_7069,id_1292,0.4301,id_7184,0.3742,id_5010,0.3645,False
id_7069,id_4373,0.3537,id_496,0.3447,id_1627,0.3342,False
id_7069,id_7069,0.5991,id_4317,0.3818,id_5134,0.3761,True
id_7069,id_7069,0.7499,id_5134,0.4522,id_2842,0.4420,True
id_7069,id_7069,0.8065,id_4317,0.4808,id_5134,0.4519,True
id_7069,id_7069,0.4211,id_7381,0.3775,id_4455,0.3752,True
id_7069,id_7069,0.4998,id_4968,0.3429,id_873,0.3371,True
id_7069,id_7069,0.8104,id_4968,0.4860,id_4317,0.4564,True
id_7069,id_7069,0.6560,id_4317,0.4897,id_5134,0.4593,True
id_7069,id_7069,0.7619,id_2628,0.4781,id_5134,0.4409,True
id_7069,id_7069,0.7659,id_6062,0.4455,id_4317,0.4292,True
id_7069,id_7069,0.6050,id_4317,0.4267,id_8863,0.4027,True
id_7069,id_7069,0.7403,id_5134,0.4310,id_2628,0.4283,True
id_7069,id_7069,0.6450,id_5689,0.4676,id_6811,0.4253,True
id_7069,id_7069,0.7582,id_2628,0.5189,id_4317,0.4391,True
id_4524,id_4524,0.5544,id_9018,0.3752,id_3512,0.3668,True
id_4524,id_1020,0.4717,id_7087,0.4424,id_2689,0.3975,False
id_4524,id_4524,0.6131,id_4698,0.3397,id_7484,0.3320,True
id_4524,id_4524,0.4839,id_6560,0.3344,id_3773,0.3274,True
id_4524,id_4524,0.5849,id_5033,0.4121,id_4019,0.3451,True
id_4524,id_6013,0.4158,id_786,0.3781,id_97,0.3602,False
id_4524,id_4524,0.4934,id_2902,0.3926,id_6077,0.3611,True
id_4524,id_4524,0.5920,id_5429,0.4496,id_10131,0.3734,True
id_4524,id_4524,0.5641,id_6407,0.3824,id_3512,0.3498,True
id_4524,id_4570,0.3951,id_1286,0.3582,id_3461,0.3426,False
id_4524,id_4524,0.4981,id_9393,0.3905,id_2902,0.3904,True
id_4524,id_4524,0.4240,id_4570,0.3549,id_6894,0.3492,True
id_4524,id_4524,0.6135,id_10471,0.3949,id_6013,0.3803,True
id_4524,id_4524,0.6322,id_3512,0.4144,id_9018,0.3272,True
id_4524,id_4524,0.6091,id_3512,0.4041,id_4998,0.3343,True
id_4524,id_4524,0.5755,id_3831,0.4194,id_1113,0.3966,True
id_10345,id_10345,0.7239,id_1888,0.4410,id_10506,0.4099,True
id_10345,id_10345,0.5900,id_8986,0.3564,id_4840,0.3276,True
id_10345,id_10345,0.5639,id_8986,0.4196,id_9441,0.3773,True
id_10345,id_7451,0.4325,id_2154,0.3758,id_4455,0.3624,False
id_10345,id_10345,0.4561,id_7451,0.3576,id_1226,0.3498,True
id_10345,id_10345,0.5618,id_5999,0.4248,id_6623,0.4192,True
id_10345,id_10345,0.6347,id_5999,0.4413,id_6890,0.4289,True
id_10345,id_10345,0.5143,id_8755,0.4270,id_5058,0.4053,True
id_10345,id_10345,0.6397,id_8755,0.3893,id_1888,0.3503,True
id_10345,id_10345,0.4333,id_4915,0.3964,id_2726,0.3665,True
id_10345,id_10345,0.6316,id_10506,0.4086,id_1312,0.3407,True
id_10345,id_10345,0.4717,id_3165,0.3840,id_5999,0.3810,True
id_10345,id_10345,0.5702,id_9838,0.3799,id_5999,0.3533,True
id_10345,id_10345,0.5405,id_5251,0.3699,id_5058,0.3527,True
id_10345,id_10345,0.5449,id_5999,0.4507,id_5314,0.4277,True
id_3674,id_3674,0.6182,id_1271,0.3853,id_9188,0.3640,True
id_3674,id_3674,0.4358,id_5419,0.3692,id_1350,0.3683,True
id_3674,id_3674,0.6554,id_10356,0.4778,id_2170,0.4701,True
id_3674,id_3674,0.7798,id_1295,0.3966,id_1350,0.3895,True
id_3674,id_3674,0.7031,id_10203,0.4264,id_7752,0.4143,True
id_3674,id_3674,0.5491,id_4162,0.4313,id_9393,0.4304,True
id_3674,id_3674,0.7915,id_3281,0.3889,id_3129,0.3552,True
id_3674,id_3674,0.5313,id_4175,0.4673,id_10152,0.4473,True
id_3674,id_3674,0.5805,id_3736,0.3796,id_5419,0.3640,True
id_3674,id_6934,0.4118,id_10203,0.3934,id_3674,0.3617,True
id_3674,id_3674,0.7250,id_3517,0.4382,id_9187,0.3776,True
id_3674,id_3674,0.5493,id_7446,0.4020,id_4175,0.3848,True
id_3674,id_3674,0.5029,id_4869,0.4411,id_6809,0.4038,True
id_3674,id_3674,0.4752,id_10356,0.3936,id_7494,0.3802,True
id_3674,id_3674,0.4978,id_4869,0.4336,id_9865,0.3994,True
id_3674,id_3674,0.7667,id_4175,0.4178,id_1350,0.3941,True
id_3674,id_3674,0.6638,id_4175,0.3534,id_7522,0.3440,True
id_3674,id_3674,0.6938,id_7524,0.3762,id_7522,0.3117,True
id_3674,id_3674,0.6221,id_7752,0.5337,id_3281,0.4547,True
id_3674,id_3674,0.7277,id_4353,0.3396,id_7524,0.3355,True
id_3674,id_3674,0.7851,id_7363,0.4259,id_9980,0.3881,True
id_3674,id_3674,0.6807,id_9980,0.3557,id_6770,0.3551,True
id_3674,id_3674,0.7053,id_9980,0.4242,id_7524,0.4202,True
id_3674,id_3674,0.6783,id_5419,0.3974,id_3407,0.3856,True
id_3674,id_5896,0.4684,id_9431,0.3979,id_6033,0.3926,False
id_3674,id_3281,0.3948,id_4869,0.3790,id_3674,0.3779,True
id_3674,id_3674,0.5584,id_9980,0.3620,id_4675,0.3377,True
id_3674,id_3674,0.7620,id_7524,0.3708,id_3129,0.3617,True
id_3674,id_3674,0.4547,id_7522,0.3653,id_5419,0.3389,True
id_3674,id_3674,0.6504,id_3517,0.3710,id_2,0.3596,True
id_3674,id_3674,0.5950,id_1271,0.3612,id_5405,0.3557,True
id_3674,id_3674,0.6687,id_9188,0.4284,id_1295,0.4012,True
id_3674,id_3674,0.7947,id_3129,0.3946,id_3281,0.3630,True
id_3674,id_3674,0.5553,id_4118,0.3321,id_7446,0.3312,True
id_3674,id_3674,0.6487,id_7524,0.3814,id_9980,0.3772,True
id_3674,id_3674,0.4130,id_8389,0.3998,id_5467,0.3936,True
id_3674,id_3674,0.6071,id_7752,0.5016,id_9188,0.4630,True
id_3674,id_3674,0.5260,id_3281,0.4248,id_9869,0.4020,True
id_3674,id_3674,0.7669,id_9980,0.3871,id_1295,0.3575,True
id_3674,id_3674,0.7349,id_3517,0.3464,id_4162,0.3348,True
id_3674,id_3674,0.6504,id_9188,0.4151,id_6770,0.4032,True
id_3674,id_3674,0.6592,id_4162,0.3502,id_4598,0.3407,True
id_3674,id_3674,0.7888,id_10203,0.4142,id_7524,0.3675,True
id_3674,id_3674,0.6999,id_4869,0.3616,id_9865,0.3399,True
id_3674,id_3674,0.5243,id_4135,0.3812,id_3129,0.3406,True
id_3674,id_3674,0.6867,id_3517,0.4672,id_10203,0.3568,True
id_3674,id_3674,0.8276,id_3281,0.3969,id_3129,0.3639,True
id_3674,id_3674,0.6426,id_7733,0.3863,id_3407,0.3537,True
id_3674,id_3674,0.6397,id_1350,0.3612,id_1047,0.3595,True
id_3674,id_3674,0.6920,id_3281,0.3597,id_5740,0.3570,True
id_3674,id_3674,0.7099,id_7446,0.4268,id_7752,0.4251,True
id_3674,id_3370,0.4692,id_3281,0.4282,id_8206,0.4115,False
id_3674,id_8036,0.3354,id_1981,0.3215,id_8206,0.3161,False
id_3674,id_5896,0.3733,id_4789,0.3684,id_3517,0.3626,False
id_3674,id_3674,0.7115,id_9272,0.3932,id_3311,0.3671,True
id_3674,id_3674,0.6670,id_10532,0.4676,id_4162,0.4508,True
id_3674,id_3674,0.6675,id_7995,0.4055,id_10203,0.3884,True
id_3674,id_3674,0.5351,id_5405,0.3727,id_3218,0.3526,True
id_3674,id_7446,0.3787,id_3674,0.3617,id_7363,0.3594,True
id_3674,id_3674,0.7101,id_7446,0.3912,id_4175,0.3359,True
id_3674,id_3674,0.5807,id_5726,0.4037,id_1988,0.4003,True
id_3674,id_3674,0.3646,id_5162,0.3639,id_4162,0.3375,True
id_3674,id_3674,0.5900,id_5419,0.3853,id_3218,0.3622,True
id_3674,id_233,0.4120,id_708,0.4038,id_3736,0.3558,False
id_3674,id_3674,0.8124,id_10203,0.3724,id_713,0.3674,True
id_3674,id_3674,0.6471,id_4175,0.3860,id_9980,0.3784,True
id_3674,id_5305,0.4678,id_7470,0.3708,id_6368,0.3485,False
id_3674,id_3674,0.4465,id_9030,0.3539,id_3281,0.3355,True
id_3674,id_3674,0.5827,id_5419,0.4281,id_3544,0.4044,True
id_3674,id_3674,0.5386,id_9838,0.4381,id_5419,0.4354,True
id_3674,id_3674,0.6818,id_3370,0.3471,id_2307,0.3396,True
id_3674,id_3674,0.4305,id_9016,0.3392,id_4675,0.3317,True
id_3674,id_3674,0.5874,id_4175,0.4224,id_4162,0.4218,True
id_8902,id_8902,0.4979,id_3787,0.3505,id_4834,0.3347,True
id_8902,id_6779,0.5024,id_8902,0.4820,id_8116,0.4660,True
id_8902,id_8902,0.6578,id_9398,0.4196,id_7678,0.3951,True
id_8902,id_8902,0.6059,id_6749,0.4111,id_9766,0.3760,True
id_8902,id_8902,0.7171,id_6434,0.4357,id_8116,0.4072,True
id_8902,id_8902,0.6365,id_2520,0.4175,id_10181,0.4112,True
id_8902,id_8902,0.6891,id_8447,0.4458,id_7678,0.4215,True
id_8902,id_8902,0.5936,id_7678,0.4881,id_9840,0.4099,True
id_8902,id_6284,0.3599,id_6684,0.2824,id_7484,0.2676,False
id_10471,id_10471,0.4502,id_1904,0.3465,id_9230,0.3117,True
id_10471,id_1026,0.3311,id_5507,0.3264,id_1153,0.3127,False
id_10471,id_4532,0.4118,id_2710,0.4054,id_7917,0.3705,False
id_10471,id_10471,0.6935,id_8902,0.3722,id_7114,0.3569,True
id_10471,id_2701,0.4480,id_4135,0.4196,id_9393,0.3787,False
id_10471,id_4855,0.4400,id_5714,0.4128,id_7620,0.3619,False
id_10471,id_5869,0.3934,id_3183,0.3781,id_1853,0.3469,False
id_2415,id_3129,0.4752,id_2058,0.4692,id_1853,0.4527,False
id_2415,id_2415,0.4635,id_252,0.3944,id_6278,0.3557,True
id_2415,id_2415,0.4455,id_9218,0.3582,id_3129,0.3569,True
id_2415,id_2415,0.6209,id_3942,0.4362,id_1760,0.4288,True
id_2415,id_2415,0.6143,id_722,0.4904,id_4123,0.4361,True
id_2415,id_2701,0.4395,id_9393,0.3426,id_1795,0.3270,False
id_2415,id_4123,0.4123,id_1752,0.3729,id_2128,0.3664,False
id_2415,id_2415,0.5677,id_3161,0.3509,id_5467,0.3073,True
id_2415,id_2415,0.4308,id_3456,0.3305,id_6503,0.3251,True
id_2415,id_2415,0.4315,id_10471,0.3743,id_1113,0.3689,True
id_2415,id_2415,0.7107,id_6523,0.3932,id_10007,0.3902,True
id_2415,id_4698,0.4715,id_2701,0.4619,id_5011,0.4544,False
id_2415,id_2415,0.6709,id_722,0.4110,id_3161,0.4100,True
id_2415,id_2415,0.6521,id_2058,0.3907,id_27,0.3463,True
id_2415,id_2415,0.6637,id_4123,0.4760,id_1853,0.4433,True
id_6077,id_6077,0.4860,id_10471,0.3766,id_3923,0.3719,True
id_6077,id_6077,0.6315,id_10498,0.4169,id_1760,0.3311,True
id_6077,id_6077,0.6460,id_2802,0.4561,id_1981,0.3967,True
id_6077,id_6077,0.7600,id_2802,0.3636,id_1113,0.3569,True
id_6077,id_6077,0.7355,id_1981,0.3544,id_5232,0.3324,True
id_6077,id_6077,0.7442,id_10498,0.3843,id_5232,0.3482,True
id_6077,id_6077,0.6087,id_4450,0.4032,id_1113,0.3535,True
id_6077,id_6077,0.6461,id_10498,0.3739,id_446,0.3508,True
id_6077,id_6077,0.5100,id_9905,0.4292,id_2670,0.4006,True
id_6077,id_6077,0.7272,id_10498,0.4302,id_1760,0.3614,True
id_6077,id_6077,0.6193,id_2802,0.3611,id_1113,0.3544,True
id_6077,id_6077,0.7080,id_4659,0.3700,id_7947,0.3531,True
id_6077,id_6077,0.6566,id_10498,0.4232,id_9905,0.3308,True
id_6077,id_6077,0.8447,id_7947,0.3840,id_3578,0.3636,True
id_6077,id_6077,0.7450,id_7947,0.3748,id_9905,0.3389,True
id_6077,id_6077,0.7914,id_1760,0.3018,id_10471,0.2989,True
id_6077,id_8627,0.3015,id_6284,0.2961,id_6139,0.2864,False
id_6077,id_2288,0.3967,id_6878,0.3920,id_9379,0.3874,False
id_6077,id_6077,0.5095,id_287,0.3469,id_7484,0.3316,True
id_6077,id_6077,0.7804,id_2802,0.3752,id_3923,0.3159,True
id_6077,id_1587,0.3636,id_10483,0.3021,id_4433,0.2909,False
id_6077,id_2701,0.3937,id_1795,0.3921,id_10048,0.3516,False
id_6077,id_6077,0.7704,id_3923,0.3459,id_2802,0.3297,True
id_6077,id_6077,0.7316,id_2802,0.3456,id_6667,0.2942,True
id_6077,id_6077,0.6765,id_5232,0.3589,id_2802,0.3308,True
id_5827,id_5827,0.5802,id_7953,0.4498,id_2913,0.3933,True
id_5827,id_6878,0.4237,id_5827,0.4223,id_3735,0.4158,True
id_5827,id_5827,0.4763,id_3735,0.3836,id_5726,0.3506,True
id_5827,id_6502,0.3866,id_753,0.3746,id_4749,0.3611,False
id_5827,id_5827,0.7265,id_3735,0.4018,id_7363,0.3282,True
id_5827,id_5827,0.5454,id_2136,0.3748,id_5806,0.3612,True
id_5827,id_5827,0.6874,id_3735,0.3786,id_3311,0.3693,True
id_5827,id_5827,0.5892,id_8825,0.4121,id_7953,0.3320,True
id_5827,id_7947,0.4257,id_3735,0.4152,id_5486,0.4076,False
id_3911,id_1046,0.3548,id_1795,0.3045,id_2802,0.2862,False
id_3911,id_3911,0.7067,id_2751,0.3082,id_9051,0.3011,True
id_3911,id_3911,0.5500,id_1851,0.4041,id_3520,0.3279,True
id_3911,id_3911,0.3397,id_1434,0.3111,id_2802,0.2753,True
id_3911,id_3911,0.6878,id_3917,0.3807,id_9960,0.3630,True
id_3911,id_3911,0.6943,id_2751,0.3894,id_7980,0.3435,True
id_3911,id_3911,0.5655,id_1851,0.3704,id_5173,0.3603,True
id_3911,id_7967,0.3690,id_5509,0.3387,id_142,0.3375,False
id_3911,id_3911,0.5154,id_1851,0.3861,id_5173,0.3586,True
id_3911,id_475,0.3859,id_2232,0.3643,id_3911,0.3484,True
id_3911,id_3911,0.4752,id_6011,0.3097,id_7925,0.3061,True
id_3911,id_6934,0.2876,id_8380,0.2780,id_505,0.2426,False
id_3911,id_3911,0.6674,id_2108,0.4368,id_864,0.4259,True
id_3911,id_3911,0.4409,id_8977,0.3652,id_5687,0.3584,True
id_3911,id_3911,0.6768,id_8977,0.4135,id_864,0.3963,True
id_3911,id_3911,0.6835,id_9960,0.4268,id_3917,0.3657,True
id_3911,id_3911,0.3987,id_10079,0.3967,id_7888,0.3569,True
id_3911,id_3911,0.4916,id_2435,0.4139,id_6543,0.3576,True
id_3911,id_2108,0.3666,id_3911,0.3535,id_5548,0.3302,True
id_3911,id_3911,0.5932,id_9960,0.4311,id_1884,0.3026,True
id_3911,id_3911,0.6939,id_3861,0.3455,id_3503,0.3227,True
id_497,id_497,0.4539,id_7524,0.3464,id_3936,0.3322,True
id_497,id_497,0.7847,id_4855,0.4010,id_1286,0.3893,True
id_497,id_497,0.7250,id_2580,0.3393,id_1286,0.3360,True
id_497,id_497,0.7333,id_5011,0.4238,id_1286,0.4065,True
id_497,id_497,0.7547,id_6775,0.3490,id_9379,0.3408,True
id_497,id_497,0.7030,id_5951,0.4387,id_6826,0.3777,True
id_497,id_497,0.8102,id_5131,0.4638,id_9431,0.3847,True
id_497,id_497,0.6885,id_5011,0.4379,id_6826,0.4265,True
id_497,id_497,0.6312,id_6278,0.3950,id_6537,0.3782,True
id_497,id_497,0.6800,id_9865,0.3589,id_4715,0.3348,True
id_497,id_497,0.8485,id_6642,0.3890,id_952,0.3580,True
id_497,id_497,0.7802,id_2288,0.3802,id_5711,0.3400,True
id_497,id_497,0.6466,id_2288,0.4197,id_6053,0.4190,True
id_497,id_497,0.8327,id_1286,0.4091,id_4869,0.3813,True
id_497,id_497,0.6658,id_4233,0.4182,id_9379,0.3827,True
id_497,id_497,0.7631,id_4998,0.3971,id_4789,0.3816,True
id_497,id_497,0.7459,id_1286,0.3963,id_4855,0.3826,True
id_497,id_497,0.7427,id_1286,0.3765,id_9398,0.3587,True
id_497,id_497,0.6584,id_4247,0.4182,id_2580,0.3676,True
id_497,id_497,0.7701,id_1286,0.3875,id_5711,0.3383,True
id_497,id_497,0.7547,id_907,0.3460,id_5714,0.3439,True
id_497,id_497,0.6812,id_369,0.4171,id_4541,0.3751,True
id_497,id_497,0.7803,id_6537,0.4044,id_4749,0.3824,True
id_497,id_497,0.7560,id_1286,0.4245,id_1897,0.3569,True
id_497,id_497,0.7684,id_1286,0.4032,id_6278,0.3747,True
id_497,id_497,0.7689,id_1286,0.4574,id_6502,0.3193,True
id_497,id_497,0.6037,id_4907,0.4044,id_649,0.3987,True
id_497,id_497,0.7635,id_6380,0.4023,id_2809,0.3649,True
id_497,id_497,0.7079,id_5011,0.5059,id_2623,0.4070,True
id_497,id_497,0.5816,id_5011,0.4065,id_4869,0.4032,True
id_497,id_497,0.7414,id_7524,0.4003,id_6278,0.3919,True
id_497,id_497,0.6813,id_9383,0.3988,id_5011,0.3800,True
id_497,id_497,0.4832,id_3379,0.3943,id_4524,0.3748,True
id_497,id_497,0.7353,id_9398,0.3909,id_1286,0.3214,True
id_497,id_497,0.7492,id_9379,0.3761,id_1286,0.3655,True
id_497,id_497,0.6323,id_9379,0.4124,id_5101,0.3773,True
id_497,id_497,0.7040,id_8897,0.4071,id_1286,0.3823,True
id_497,id_497,0.6992,id_9379,0.4144,id_4138,0.4010,True
id_497,id_497,0.5055,id_5750,0.4207,id_5714,0.4015,True
id_497,id_497,0.5832,id_9599,0.3540,id_1897,0.3282,True
id_497,id_497,0.6714,id_2629,0.4376,id_9379,0.3951,True
id_497,id_497,0.7539,id_4855,0.3764,id_4869,0.3588,True
id_497,id_497,0.5901,id_3512,0.4440,id_6380,0.3805,True
id_497,id_497,0.6973,id_9809,0.4063,id_3578,0.3834,True
id_497,id_497,0.6801,id_649,0.4516,id_2351,0.4006,True
id_497,id_497,0.5952,id_6278,0.3484,id_2288,0.3461,True
id_497,id_497,0.7590,id_6380,0.3788,id_9379,0.3685,True
id_497,id_497,0.8393,id_9379,0.3891,id_2288,0.3854,True
id_497,id_497,0.7654,id_3041,0.3798,id_6775,0.3596,True
id_497,id_497,0.7733,id_1286,0.4485,id_2288,0.3609,True
id_497,id_497,0.8049,id_9398,0.3863,id_1286,0.3753,True
id_497,id_497,0.6176,id_5154,0.4231,id_5948,0.3892,True
id_497,id_497,0.4468,id_6278,0.3642,id_5033,0.3414,True
id_497,id_497,0.7538,id_1286,0.3775,id_2288,0.3593,True
id_497,id_497,0.6266,id_1286,0.3743,id_3512,0.3404,True
id_497,id_497,0.7733,id_3623,0.3817,id_5011,0.3783,True
id_497,id_497,0.7152,id_4138,0.4669,id_9379,0.3669,True
id_497,id_497,0.7964,id_1286,0.3910,id_6278,0.3881,True
id_497,id_497,0.7642,id_6502,0.3730,id_1286,0.3728,True
id_497,id_497,0.7239,id_2623,0.3950,id_649,0.3682,True
id_497,id_497,0.5864,id_1286,0.3567,id_4170,0.3521,True
id_497,id_497,0.6648,id_6380,0.4277,id_9379,0.3637,True
id_497,id_497,0.5968,id_5011,0.5446,id_2623,0.4562,True
id_3039,id_7470,0.4436,id_3039,0.4180,id_1268,0.3995,True
id_3039,id_3039,0.3617,id_8385,0.3242,id_3251,0.3212,True
id_3039,id_1597,0.4516,id_5305,0.4131,id_7470,0.3888,False
id_3039,id_2802,0.3880,id_3039,0.3769,id_1760,0.3728,True
id_3039,id_3039,0.6145,id_8036,0.3844,id_715,0.3423,True
id_3039,id_3039,0.4064,id_2881,0.3298,id_7995,0.3063,True
id_2987,id_2987,0.5140,id_3923,0.4557,id_4165,0.3421,True
id_2987,id_9351,0.3752,id_7478,0.3645,id_2710,0.3609,False
id_2987,id_2987,0.6681,id_1853,0.4352,id_2104,0.4120,True
id_2987,id_2987,0.5261,id_4820,0.3891,id_7403,0.3817,True
id_2987,id_2987,0.6303,id_4524,0.4216,id_786,0.4080,True
id_2987,id_2987,0.6714,id_97,0.4393,id_1597,0.4125,True
id_2987,id_2987,0.6711,id_2670,0.3955,id_1571,0.3522,True
id_2987,id_2987,0.5961,id_834,0.4360,id_4492,0.3753,True
id_2987,id_2987,0.6522,id_3039,0.4820,id_786,0.4347,True
id_2987,id_2987,0.6599,id_4166,0.3840,id_221,0.3790,True
id_2987,id_2987,0.7366,id_3923,0.4240,id_5472,0.4216,True
id_2987,id_2987,0.6239,id_3923,0.3986,id_221,0.3779,True
id_2987,id_2987,0.6958,id_3039,0.4444,id_5896,0.3626,True
id_2987,id_2987,0.6561,id_5583,0.4094,id_10152,0.3784,True
id_2987,id_2987,0.7561,id_221,0.4301,id_1201,0.4196,True
id_2987,id_3692,0.3803,id_4984,0.3596,id_6502,0.3551,False
id_2987,id_2987,0.7046,id_1400,0.3866,id_4820,0.3839,True
id_2987,id_2987,0.5540,id_5896,0.4118,id_1153,0.4000,True
id_2987,id_2987,0.7308,id_6560,0.4731,id_221,0.4275,True
id_2987,id_2987,0.5881,id_6560,0.4385,id_4165,0.4016,True
id_2987,id_2987,0.5606,id_221,0.3625,id_786,0.3572,True
id_2987,id_2987,0.6171,id_1357,0.3836,id_221,0.3694,True
id_2987,id_2987,0.6532,id_834,0.5088,id_1201,0.4761,True
id_2987,id_2987,0.5467,id_10152,0.4107,id_3942,0.3487,True
id_2987,id_2987,0.5655,id_7470,0.4233,id_4820,0.3724,True
id_2987,id_2987,0.6365,id_5472,0.4548,id_8627,0.3965,True
id_2987,id_2987,0.6066,id_2216,0.3464,id_6560,0.3397,True
id_2987,id_4165,0.5301,id_2987,0.4918,id_1795,0.4174,True
id_2987,id_2987,0.5244,id_1939,0.3691,id_3735,0.3468,True
id_2987,id_2987,0.6660,id_2149,0.3654,id_2104,0.3620,True
id_2987,id_2987,0.6290,id_5896,0.4628,id_3157,0.4266,True
id_2987,id_8440,0.3470,id_2987,0.3118,id_6948,0.3049,True
id_2987,id_2987,0.7737,id_3923,0.4183,id_342,0.3907,True
id_2987,id_2987,0.6752,id_5472,0.4091,id_4675,0.4073,True
id_2987,id_2987,0.6102,id_2104,0.3954,id_4165,0.3675,True
id_2987,id_2987,0.6602,id_2104,0.4259,id_3917,0.3719,True
id_2987,id_2987,0.4034,id_1847,0.3510,id_287,0.3321,True
id_2987,id_2987,0.7160,id_3942,0.4019,id_5232,0.3769,True
id_6457,id_6457,0.5320,id_5999,0.3662,id_6890,0.3482,True
id_6457,id_6457,0.5910,id_6030,0.3736,id_2730,0.3705,True
id_6457,id_6457,0.6983,id_2730,0.4800,id_1047,0.3437,True
id_6457,id_6457,0.6659,id_7967,0.4591,id_7833,0.4165,True
id_6457,id_6457,0.4221,id_8811,0.3802,id_6506,0.3475,True
id_6457,id_6457,0.6014,id_9351,0.2946,id_2730,0.2915,True
id_6457,id_6457,0.4530,id_4409,0.4059,id_6241,0.3879,True
id_6457,id_6457,0.4590,id_5251,0.3734,id_9840,0.3325,True
id_6457,id_6457,0.6503,id_8986,0.3719,id_6890,0.3473,True
id_6457,id_6457,0.4570,id_708,0.3399,id_8639,0.3123,True
id_6457,id_6457,0.5577,id_7350,0.3777,id_6611,0.3522,True
id_6457,id_6890,0.3561,id_9031,0.3459,id_6350,0.3214,False
id_6457,id_6457,0.4064,id_5999,0.3774,id_10345,0.3566,True
id_5818,id_5818,0.5513,id_4975,0.3554,id_7389,0.3513,True
id_5818,id_4874,0.3790,id_6062,0.3781,id_8677,0.3712,False
id_5818,id_5818,0.4608,id_8811,0.4214,id_5257,0.3736,True
id_5818,id_5818,0.6698,id_7533,0.4953,id_8811,0.4535,True
id_5818,id_5818,0.5624,id_7533,0.4209,id_7389,0.3489,True
id_5818,id_5818,0.6348,id_7533,0.4080,id_7389,0.4002,True
id_5818,id_5818,0.6573,id_1537,0.4596,id_4222,0.4157,True
id_5818,id_5818,0.5840,id_1537,0.3749,id_4323,0.3283,True
