query_id,top1_id,sim1,top2_id,sim2,top3_id,sim3,found_in_top3?
id_5486,id_4956,0.9995,id_7575,0.9995,id_6611,0.9995,False
id_5486,id_3320,0.9997,id_1690,0.9997,id_2141,0.9997,False
id_5486,id_9670,0.9998,id_2291,0.9998,id_8474,0.9998,False
id_5486,id_10239,0.9996,id_4247,0.9995,id_470,0.9995,False
id_5486,id_4956,0.9998,id_6998,0.9997,id_239,0.9997,False
id_5486,id_720,0.9998,id_2576,0.9998,id_3541,0.9998,False
id_5486,id_6350,0.9998,id_3320,0.9998,id_5011,0.9998,False
id_5507,id_6556,0.9984,id_9286,0.9984,id_5836,0.9984,False
id_5507,id_414,0.9998,id_2990,0.9998,id_4751,0.9998,False
id_5507,id_7456,0.9999,id_10313,0.9999,id_5051,0.9999,False
id_5507,id_5134,0.9996,id_4619,0.9996,id_5596,0.9996,False
id_5507,id_10419,0.9999,id_6938,0.9999,id_2288,0.9999,False
id_5507,id_3320,0.9987,id_7193,0.9987,id_8482,0.9987,False
id_5507,id_1724,0.9991,id_5134,0.9990,id_5066,0.9990,False
id_5507,id_7888,0.9999,id_3754,0.9999,id_1393,0.9999,False
id_5507,id_10419,0.9999,id_5173,0.9999,id_2410,0.9999,False
id_5507,id_470,0.9997,id_8639,0.9997,id_3926,0.9997,False
id_5507,id_10419,1.0000,id_5173,0.9999,id_2410,0.9999,False
id_5507,id_2141,0.9998,id_2576,0.9998,id_10313,0.9998,False
id_5507,id_1481,0.9999,id_9508,0.9998,id_5906,0.9998,False
id_5507,id_9484,0.9998,id_2141,0.9998,id_1271,0.9998,False
id_5509,id_8417,0.9997,id_9950,0.9997,id_10506,0.9997,False
id_5509,id_6523,0.9999,id_5128,0.9999,id_142,0.9998,False
id_5509,id_793,0.9999,id_9398,0.9999,id_6811,0.9999,False
id_5509,id_10419,0.9999,id_2410,0.9999,id_5173,0.9999,False
id_5509,id_6744,0.9998,id_10540,0.9998,id_10345,0.9997,False
id_5509,id_6523,0.9998,id_5128,0.9998,id_4047,0.9998,False
id_5509,id_5134,0.9988,id_2351,0.9988,id_9379,0.9988,False
id_5509,id_7888,0.9999,id_6334,0.9999,id_5419,0.9999,False
id_5509,id_1712,0.9999,id_4192,0.9999,id_4852,0.9999,False
id_5509,id_5128,0.9999,id_7528,0.9999,id_6620,0.9999,False
id_5509,id_7528,0.9999,id_5128,0.9998,id_7806,0.9998,False
id_5509,id_9869,0.9999,id_9823,0.9999,id_9873,0.9999,False
id_5509,id_5128,0.9999,id_142,0.9999,id_9864,0.9999,False
id_5509,id_7582,0.9995,id_4368,0.9995,id_7350,0.9995,False
id_5509,id_2410,0.9999,id_9864,0.9999,id_715,0.9999,False
id_5509,id_7575,0.9997,id_9766,0.9997,id_3709,0.9997,False
id_5520,id_2410,0.9999,id_5425,0.9999,id_9864,0.9999,False
id_5520,id_10383,0.9997,id_5134,0.9996,id_5305,0.9996,False
id_5520,id_5013,0.9998,id_5064,0.9998,id_5750,0.9997,False
id_5520,id_5131,0.9989,id_2802,0.9988,id_4880,0.9988,False
id_5520,id_10213,0.9995,id_4801,0.9995,id_6566,0.9995,False
id_5520,id_8037,0.9998,id_10428,0.9998,id_9670,0.9998,False
id_5520,id_5981,0.9996,id_1939,0.9995,id_9753,0.9995,False
id_5520,id_3218,0.9986,id_2741,0.9985,id_10541,0.9985,False
id_5520,id_10313,0.9999,id_5425,0.9999,id_3660,0.9999,False
id_5548,id_8610,0.9997,id_3251,0.9997,id_10369,0.9997,False
id_5548,id_10419,0.9999,id_5425,0.9999,id_2410,0.9999,False
id_5548,id_8297,0.9999,id_9095,0.9999,id_6703,0.9999,False
id_5548,id_793,0.9998,id_6703,0.9998,id_6089,0.9998,False
id_5548,id_6637,0.9998,id_6620,0.9998,id_4192,0.9998,False
id_5548,id_2354,0.9997,id_10345,0.9997,id_4922,0.9997,False
id_5548,id_10422,0.9999,id_1393,0.9999,id_715,0.9999,False
id_5548,id_10023,0.9996,id_5596,0.9996,id_7568,0.9996,False
id_5548,id_5011,0.9997,id_3311,0.9997,id_6350,0.9997,False
id_5549,id_1752,0.9997,id_1939,0.9997,id_8604,0.9997,False
id_5549,id_8482,0.9983,id_9530,0.9983,id_10023,0.9982,False
id_5549,id_1952,0.9999,id_3519,0.9999,id_186,0.9999,False
id_5549,id_652,0.9997,id_414,0.9997,id_6998,0.9997,False
id_5549,id_6523,0.9999,id_6001,0.9998,id_9271,0.9998,False
id_5549,id_4619,0.9998,id_6001,0.9998,id_7385,0.9998,False
id_5549,id_601,0.9998,id_6938,0.9998,id_4619,0.9998,False
id_5549,id_3593,0.9999,id_7953,0.9999,id_6779,0.9999,False
id_5549,id_6159,0.9999,id_10313,0.9999,id_715,0.9999,False
id_5549,id_793,0.9999,id_9864,0.9999,id_2710,0.9999,False
id_5549,id_3926,0.9995,id_9821,0.9995,id_4875,0.9995,False
id_5549,id_8953,0.9998,id_8486,0.9998,id_6882,0.9998,False
id_5549,id_9864,0.9999,id_5425,0.9999,id_3492,0.9999,False
id_5549,id_6998,0.9998,id_4667,0.9998,id_1750,0.9997,False
id_5549,id_8482,0.9993,id_5134,0.9993,id_10023,0.9993,False
id_5549,id_8482,0.9988,id_2409,0.9987,id_10023,0.9987,False
id_5549,id_7658,0.9998,id_7123,0.9998,id_7980,0.9997,False
id_5549,id_8610,0.9999,id_6005,0.9998,id_10136,0.9998,False
id_5549,id_2424,0.9999,id_5552,0.9999,id_6042,0.9999,False
id_5549,id_8677,0.9991,id_6770,0.9991,id_2409,0.9991,False
id_5549,id_414,0.9998,id_3320,0.9998,id_3140,0.9998,False
id_5549,id_10419,0.9999,id_9398,0.9999,id_5173,0.9999,False
id_5549,id_4956,0.9997,id_8417,0.9997,id_6998,0.9997,False
id_5549,id_6882,0.9999,id_4922,0.9999,id_1755,0.9998,False
id_5549,id_5305,0.9996,id_5134,0.9996,id_7385,0.9995,False
id_5549,id_10050,0.9999,id_2990,0.9999,id_7197,0.9999,False
id_5549,id_8425,0.9999,id_5552,0.9999,id_7166,0.9999,False
id_5549,id_10419,0.9988,id_9530,0.9988,id_9398,0.9988,False
id_5549,id_10541,0.9985,id_8301,0.9985,id_475,0.9985,False
id_5549,id_6891,0.9998,id_809,0.9998,id_2987,0.9998,False
id_5549,id_2775,0.9998,id_8417,0.9998,id_10135,0.9997,False
id_5549,id_9286,0.9999,id_6523,0.9999,id_9218,0.9999,False
id_5549,id_6882,0.9999,id_1755,0.9999,id_2500,0.9999,False
id_5549,id_9864,0.9999,id_2410,0.9999,id_5425,0.9999,False
id_5549,id_2576,0.9999,id_7953,0.9999,id_9291,0.9999,False
id_5549,id_6042,0.9999,id_7166,0.9999,id_2833,0.9999,False
id_5549,id_2775,0.9998,id_8417,0.9998,id_8610,0.9998,False
id_5549,id_1939,0.9994,id_3926,0.9994,id_6376,0.9994,False
id_5549,id_4268,0.9998,id_2141,0.9998,id_5011,0.9998,False
id_5549,id_2833,0.9999,id_2357,0.9998,id_6899,0.9998,False
id_5549,id_2410,0.9999,id_3457,0.9999,id_6334,0.9999,False
id_5549,id_9753,0.9997,id_2354,0.9997,id_2775,0.9997,False
id_5549,id_10419,0.9999,id_5173,0.9998,id_6938,0.9998,False
id_5549,id_6775,0.9998,id_6042,0.9998,id_1286,0.9998,False
id_5549,id_3593,0.9999,id_5128,0.9999,id_6089,0.9999,False
id_5549,id_10313,0.9999,id_715,0.9999,id_10428,0.9999,False
id_5549,id_4821,0.9996,id_1744,0.9995,id_9960,0.9995,False
id_5549,id_414,0.9997,id_652,0.9997,id_6998,0.9997,False
id_5549,id_414,0.9997,id_652,0.9997,id_10050,0.9997,False
id_5549,id_8610,0.9998,id_10135,0.9998,id_8417,0.9998,False
id_5549,id_6523,0.9999,id_6089,0.9999,id_142,0.9999,False
id_5549,id_652,0.9997,id_10050,0.9997,id_5310,0.9997,False
id_5549,id_3541,0.9998,id_6817,0.9998,id_4910,0.9998,False
id_5549,id_8417,0.9998,id_414,0.9998,id_8610,0.9998,False
id_5549,id_414,0.9996,id_652,0.9996,id_10383,0.9996,False
id_5549,id_2354,0.9999,id_4922,0.9998,id_4373,0.9998,False
id_5549,id_2775,0.9997,id_4075,0.9997,id_6363,0.9997,False
id_5549,id_2775,0.9998,id_8639,0.9998,id_1752,0.9998,False
id_5549,id_2410,0.9999,id_7456,0.9999,id_3541,0.9999,False
id_5549,id_5552,0.9999,id_7806,0.9999,id_8425,0.9999,False
id_5549,id_505,0.9999,id_10131,0.9999,id_8037,0.9999,False
id_5549,id_6350,0.9999,id_1003,0.9998,id_793,0.9998,False
id_5549,id_8610,0.9998,id_2775,0.9998,id_4075,0.9997,False
id_5549,id_2500,0.9999,id_5423,0.9999,id_2590,0.9999,False
id_5549,id_5173,0.9990,id_10023,0.9990,id_1744,0.9989,False
id_5549,id_3492,0.9999,id_9864,0.9999,id_10509,0.9999,False
id_5549,id_8482,0.9990,id_8987,0.9989,id_10023,0.9989,False
id_5549,id_4852,0.9999,id_9864,0.9999,id_7806,0.9999,False
id_5549,id_6376,0.9996,id_5951,0.9996,id_8970,0.9996,False
id_5549,id_9286,0.9993,id_10213,0.9992,id_10023,0.9992,False
id_5549,id_10136,0.9998,id_6899,0.9998,id_7658,0.9998,False
id_5549,id_2520,0.9998,id_1690,0.9998,id_1003,0.9998,False
id_5549,id_2775,0.9997,id_8610,0.9997,id_6363,0.9997,False
id_5549,id_1939,0.9998,id_8639,0.9998,id_1752,0.9997,False
id_5549,id_8486,0.9999,id_2833,0.9998,id_6899,0.9998,False
id_5549,id_10419,1.0000,id_5173,0.9999,id_2410,0.9999,False
id_5549,id_5596,0.9997,id_10050,0.9997,id_7385,0.9997,False
id_5549,id_2410,0.9999,id_5173,0.9999,id_5051,0.9999,False
id_5549,id_8037,0.9999,id_4922,0.9998,id_8953,0.9998,False
id_5549,id_793,0.9999,id_4840,0.9999,id_6523,0.9999,False
id_5549,id_5173,0.9997,id_5596,0.9997,id_3541,0.9997,False
id_5549,id_7087,0.9998,id_3917,0.9998,id_7658,0.9998,False
id_5549,id_5596,0.9991,id_6611,0.9991,id_9517,0.9990,False
id_5549,id_9470,0.9999,id_5750,0.9999,id_4825,0.9999,False
id_5549,id_5425,0.9999,id_9864,0.9999,id_2288,0.9999,False
id_5549,id_4956,0.9998,id_8417,0.9997,id_6998,0.9997,False
id_5549,id_414,0.9998,id_1690,0.9998,id_6891,0.9998,False
id_5549,id_6363,0.9998,id_5010,0.9998,id_8639,0.9997,False
id_5549,id_2410,0.9999,id_5173,0.9999,id_10419,0.9999,False
id_5549,id_7474,0.9998,id_8037,0.9998,id_6882,0.9998,False
id_5549,id_793,0.9999,id_6089,0.9999,id_7385,0.9999,False
id_5549,id_2775,0.9997,id_8639,0.9997,id_10135,0.9997,False
id_5549,id_6817,0.9999,id_3593,0.9999,id_8297,0.9999,False
id_5549,id_8975,0.9999,id_165,0.9999,id_1155,0.9999,False
id_555,id_8486,0.9998,id_6891,0.9998,id_6139,0.9998,False
id_555,id_8447,0.9999,id_9869,0.9999,id_6056,0.9999,False
id_555,id_5222,0.9999,id_6350,0.9999,id_793,0.9999,False
id_555,id_2833,0.9999,id_3917,0.9999,id_8486,0.9999,False
id_555,id_8825,0.9998,id_6938,0.9998,id_9310,0.9998,False
id_555,id_10313,0.9999,id_10509,0.9999,id_3492,0.9999,False
id_555,id_414,0.9998,id_6998,0.9998,id_2520,0.9998,False
id_555,id_7114,0.9997,id_8604,0.9997,id_834,0.9997,False
id_555,id_8037,0.9999,id_7474,0.9999,id_10428,0.9998,False
id_555,id_7270,0.9998,id_9286,0.9998,id_6938,0.9998,False
id_555,id_9484,0.9999,id_3750,0.9999,id_5064,0.9999,False
id_555,id_10419,0.9999,id_6938,0.9998,id_4619,0.9998,False
id_555,id_8156,0.9999,id_8447,0.9999,id_8152,0.9999,False
id_555,id_2410,0.9999,id_5425,0.9999,id_9864,0.9999,False
id_555,id_9873,0.9998,id_5323,0.9998,id_1952,0.9998,False
id_555,id_8037,0.9999,id_9869,0.9999,id_10428,0.9999,False
id_555,id_809,0.9998,id_6089,0.9998,id_6998,0.9998,False
id_555,id_4619,0.9999,id_6938,0.9999,id_601,0.9999,False
id_555,id_8037,0.9998,id_6218,0.9998,id_4922,0.9998,False
id_555,id_6089,0.9999,id_7385,0.9999,id_793,0.9999,False
id_555,id_8639,0.9997,id_1939,0.9997,id_1752,0.9997,False
id_555,id_9310,0.9999,id_4840,0.9998,id_1003,0.9998,False
id_555,id_4852,0.9999,id_6620,0.9999,id_6089,0.9999,False
id_5550,id_6899,0.9998,id_8417,0.9998,id_4897,0.9998,False
id_5550,id_4922,0.9998,id_8755,0.9998,id_8897,0.9998,False
id_5550,id_3544,0.9999,id_10422,0.9999,id_3457,0.9999,False
id_5550,id_6938,0.9999,id_8975,0.9999,id_8297,0.9999,False
id_5550,id_5425,0.9999,id_9864,0.9999,id_6566,0.9999,False
id_5550,id_4840,0.9998,id_9136,0.9998,id_1003,0.9998,False
id_5550,id_10313,0.9999,id_7456,0.9999,id_715,0.9999,False
id_5550,id_8949,0.9998,id_414,0.9998,id_9136,0.9998,False
id_5550,id_10023,0.9991,id_5596,0.9991,id_7568,0.9991,False
id_5550,id_5013,0.9998,id_10434,0.9998,id_6744,0.9998,False
id_5550,id_4852,0.9999,id_1712,0.9998,id_7456,0.9998,False
id_5550,id_7582,0.9998,id_6642,0.9998,id_5509,0.9998,False
id_5550,id_2410,0.9999,id_5425,0.9999,id_6566,0.9999,False
id_5550,id_6998,0.9998,id_4059,0.9998,id_6523,0.9998,False
id_5550,id_10419,0.9999,id_2410,0.9999,id_6938,0.9999,False
id_5552,id_10509,0.9999,id_7772,0.9999,id_9869,0.9999,False
id_5552,id_5552,0.9999,id_715,0.9999,id_8425,0.9999,True
id_5552,id_7193,0.9999,id_8297,0.9999,id_6938,0.9999,False
id_5552,id_9218,0.9999,id_4619,0.9999,id_10442,0.9999,False
id_5552,id_10419,1.0000,id_2288,0.9999,id_5425,0.9999,False
id_5552,id_7474,0.9999,id_2936,0.9999,id_10428,0.9999,False
id_5552,id_10050,0.9997,id_7270,0.9997,id_2670,0.9997,False
id_5552,id_2291,0.9998,id_5013,0.9998,id_7772,0.9998,False
id_5552,id_8825,0.9999,id_6938,0.9999,id_8297,0.9999,False
id_5552,id_2410,0.9999,id_7193,0.9999,id_5173,0.9999,False
id_5552,id_8152,0.9998,id_7064,0.9998,id_8953,0.9998,False
id_556,id_10419,0.9999,id_5425,0.9999,id_2288,0.9999,False
id_556,id_9864,0.9999,id_5425,0.9999,id_8629,0.9999,False
id_556,id_2410,0.9999,id_10419,0.9999,id_5425,0.9999,False
id_556,id_1755,0.9998,id_6882,0.9998,id_6684,0.9998,False
id_556,id_8639,0.9998,id_2775,0.9997,id_470,0.9997,False
id_556,id_1952,0.9998,id_5011,0.9998,id_7446,0.9998,False
id_556,id_7806,0.9999,id_7064,0.9999,id_5552,0.9999,False
id_556,id_10419,0.9999,id_5425,0.9999,id_2410,0.9999,False
id_556,id_7087,0.9998,id_414,0.9998,id_3917,0.9998,False
id_556,id_6566,0.9980,id_9286,0.9979,id_8423,0.9979,False
id_556,id_3692,0.9998,id_1690,0.9998,id_6056,0.9998,False
id_556,id_1897,0.9998,id_4075,0.9998,id_2775,0.9998,False
id_556,id_7166,0.9999,id_2833,0.9999,id_6042,0.9999,False
id_556,id_7806,0.9998,id_7166,0.9998,id_4059,0.9998,False
id_556,id_10419,1.0000,id_5425,0.9999,id_2410,0.9999,False
id_556,id_9864,0.9999,id_2410,0.9999,id_715,0.9999,False
id_556,id_10419,0.9999,id_5425,0.9999,id_2410,0.9999,False
id_556,id_1644,0.9999,id_7806,0.9999,id_8629,0.9999,False
id_556,id_5425,0.9999,id_10313,0.9999,id_9864,0.9999,False
id_556,id_5134,0.9996,id_10023,0.9996,id_1724,0.9996,False
id_556,id_4852,0.9999,id_9864,0.9999,id_5552,0.9999,False
id_556,id_5425,0.9999,id_10419,0.9999,id_2410,0.9999,False
id_556,id_414,0.9997,id_10135,0.9997,id_2645,0.9997,False
id_556,id_3140,0.9998,id_2520,0.9998,id_3320,0.9998,False
id_556,id_10419,1.0000,id_5425,0.9999,id_2410,0.9999,False
id_556,id_6062,0.9998,id_10136,0.9998,id_8610,0.9998,False
id_556,id_10419,1.0000,id_5425,0.9999,id_2410,0.9999,False
id_556,id_5013,0.9998,id_2936,0.9998,id_2589,0.9998,False
id_5583,id_4956,0.9998,id_6363,0.9998,id_891,0.9997,False
id_5583,id_5906,0.9999,id_3370,0.9999,id_5314,0.9999,False
id_5583,id_9218,0.9999,id_4619,0.9999,id_7953,0.9999,False
id_5583,id_5425,0.9999,id_2410,0.9999,id_9864,0.9999,False
id_5583,id_6749,0.9999,id_1712,0.9999,id_1003,0.9999,False
id_5583,id_793,0.9999,id_5210,0.9999,id_5806,0.9999,False
id_5583,id_6637,0.9999,id_7806,0.9999,id_5128,0.9999,False
id_5583,id_2410,0.9999,id_5425,0.9999,id_10419,0.9999,False
id_5583,id_9095,0.9999,id_3456,0.9999,id_4045,0.9999,False
id_5583,id_7567,0.9999,id_8825,0.9999,id_4045,0.9999,False
id_5583,id_5134,0.9997,id_10023,0.9997,id_4619,0.9997,False
id_5583,id_10313,0.9999,id_5051,0.9999,id_3456,0.9999,False
id_5583,id_6938,0.9998,id_4619,0.9998,id_6001,0.9998,False
id_5583,id_6938,0.9999,id_6811,0.9999,id_9398,0.9999,False
id_5583,id_4972,0.9997,id_5552,0.9997,id_10213,0.9997,False
id_5583,id_10532,0.9998,id_4619,0.9998,id_6839,0.9998,False
id_5583,id_2410,0.9999,id_5425,0.9999,id_715,0.9999,False
id_5593,id_9099,0.9999,id_793,0.9999,id_9398,0.9998,False
id_5593,id_1952,0.9998,id_2663,0.9998,id_10021,0.9998,False
id_5593,id_3218,0.9980,id_1724,0.9980,id_9018,0.9979,False
id_5593,id_8425,0.9998,id_7166,0.9998,id_7806,0.9998,False
id_5593,id_1690,0.9998,id_2141,0.9998,id_5011,0.9998,False
id_5593,id_3593,0.9999,id_4852,0.9999,id_5892,0.9999,False
id_5593,id_3218,0.9986,id_2307,0.9986,id_9530,0.9986,False
id_5593,id_8825,0.9999,id_7381,0.9999,id_5405,0.9999,False
id_5593,id_2936,0.9999,id_8825,0.9999,id_3916,0.9999,False
id_5593,id_2410,0.9999,id_10419,0.9999,id_5425,0.9999,False
id_5593,id_5134,0.9995,id_4619,0.9995,id_9988,0.9995,False
id_5593,id_1752,0.9997,id_10483,0.9997,id_9508,0.9997,False
id_5593,id_9609,0.9998,id_9863,0.9998,id_9619,0.9998,False
id_5593,id_6744,0.9999,id_5740,0.9998,id_8037,0.9998,False
id_5593,id_10313,0.9999,id_7533,0.9999,id_7888,0.9999,False
id_5593,id_6998,0.9997,id_652,0.9997,id_793,0.9996,False
id_5593,id_2409,0.9983,id_10023,0.9982,id_6189,0.9982,False
id_5593,id_2410,0.9999,id_5425,0.9999,id_7456,0.9999,False
id_5596,id_1752,0.9997,id_10079,0.9997,id_414,0.9997,False
id_5596,id_2775,0.9997,id_1939,0.9997,id_6363,0.9996,False
id_5596,id_10232,0.9996,id_420,0.9995,id_652,0.9995,False
id_5596,id_8417,0.9997,id_2775,0.9997,id_4956,0.9996,False
id_5596,id_5134,0.9994,id_5173,0.9993,id_5066,0.9993,False
id_5596,id_8423,0.9959,id_9530,0.9958,id_5689,0.9957,False
id_5596,id_4821,0.9994,id_8482,0.9994,id_9114,0.9994,False
id_5596,id_8677,0.9991,id_4821,0.9990,id_6503,0.9990,False
id_5596,id_6350,0.9998,id_6001,0.9998,id_7204,0.9998,False
id_5596,id_7575,0.9997,id_6611,0.9997,id_652,0.9997,False
id_5596,id_8486,0.9998,id_3257,0.9998,id_8417,0.9998,False
id_5596,id_4619,0.9998,id_9218,0.9998,id_7385,0.9998,False
id_5596,id_6001,0.9998,id_4619,0.9998,id_7204,0.9998,False
id_5596,id_8418,0.9996,id_9046,0.9996,id_792,0.9996,False
id_5596,id_5425,0.9999,id_2410,0.9999,id_10419,0.9999,False
id_56,id_5425,0.9999,id_9864,0.9999,id_2410,0.9999,False
id_56,id_6882,0.9999,id_4922,0.9998,id_1481,0.9998,False
id_56,id_6894,0.9979,id_8472,0.9969,id_2409,0.9969,False
id_56,id_346,0.9998,id_834,0.9998,id_738,0.9998,False
id_56,id_2354,0.9998,id_8885,0.9998,id_4517,0.9998,False
id_56,id_6779,0.9999,id_5806,0.9999,id_6817,0.9999,False
id_56,id_2645,0.9997,id_3339,0.9997,id_10515,0.9997,False
id_56,id_1752,0.9997,id_7123,0.9997,id_8604,0.9997,False
id_56,id_10518,0.9999,id_9869,0.9999,id_9823,0.9999,False
id_56,id_10419,1.0000,id_2288,0.9999,id_5173,0.9999,False
id_56,id_7087,0.9998,id_2164,0.9998,id_7658,0.9998,False
id_56,id_2775,0.9998,id_8639,0.9998,id_6363,0.9998,False
id_56,id_652,0.9999,id_4268,0.9998,id_414,0.9998,False
id_56,id_8297,0.9999,id_3593,0.9999,id_3544,0.9999,False
id_56,id_8417,0.9998,id_8610,0.9997,id_5611,0.9997,False
id_56,id_8423,0.9980,id_10419,0.9980,id_6566,0.9980,False
id_56,id_5548,0.9987,id_1724,0.9987,id_9018,0.9987,False
id_56,id_414,0.9999,id_652,0.9999,id_3320,0.9998,False
id_56,id_9864,0.9999,id_5425,0.9999,id_10313,0.9999,False
id_56,id_10313,0.9999,id_7456,0.9999,id_2288,0.9999,False
id_56,id_10239,0.9997,id_4907,0.9997,id_10345,0.9997,False
id_56,id_414,0.9998,id_7658,0.9998,id_9716,0.9998,False
id_56,id_2833,0.9999,id_6899,0.9998,id_216,0.9998,False
id_56,id_4268,0.9998,id_6998,0.9998,id_4059,0.9998,False
id_56,id_9864,0.9999,id_5425,0.9999,id_2410,0.9999,False
id_56,id_7575,0.9997,id_3537,0.9997,id_8418,0.9997,False
id_56,id_6779,0.9999,id_4373,0.9999,id_4059,0.9999,False
id_56,id_8610,0.9999,id_6005,0.9999,id_10514,0.9998,False
id_56,id_8021,0.9998,id_10079,0.9998,id_6770,0.9997,False
id_56,id_2936,0.9999,id_7567,0.9999,id_7703,0.9999,False
id_56,id_7315,0.9993,id_6503,0.9992,id_738,0.9992,False
id_56,id_856,0.9961,id_4019,0.9960,id_9018,0.9960,False
id_56,id_8885,0.9997,id_6753,0.9997,id_1127,0.9997,False
id_56,id_5011,0.9998,id_3311,0.9998,id_6314,0.9998,False
id_56,id_3544,0.9999,id_10313,0.9999,id_715,0.9999,False
id_56,id_2409,0.9988,id_4138,0.9988,id_6566,0.9987,False
id_56,id_8362,0.9997,id_8639,0.9997,id_4875,0.9996,False
id_56,id_5134,0.9995,id_5173,0.9995,id_5066,0.9995,False
id_56,id_2409,0.9989,id_10023,0.9989,id_7568,0.9989,False
id_56,id_5596,0.9996,id_3541,0.9996,id_7385,0.9996,False
id_56,id_9136,0.9998,id_1952,0.9998,id_414,0.9998,False
id_56,id_414,0.9997,id_4956,0.9997,id_6363,0.9997,False
id_56,id_3541,0.9998,id_6703,0.9998,id_3370,0.9998,False
id_56,id_6363,0.9998,id_414,0.9998,id_1752,0.9998,False
id_56,id_5425,0.9999,id_10419,0.9999,id_2410,0.9999,False
id_56,id_6744,0.9999,id_3563,0.9998,id_2936,0.9998,False
id_56,id_4840,0.9999,id_414,0.9999,id_1003,0.9999,False
id_56,id_2354,0.9999,id_6882,0.9998,id_4505,0.9998,False
id_56,id_3569,0.9990,id_864,0.9990,id_1744,0.9989,False
id_56,id_6770,0.9996,id_1350,0.9996,id_7197,0.9996,False
id_56,id_5750,0.9996,id_1481,0.9996,id_4789,0.9996,False
id_56,id_1939,0.9997,id_8604,0.9997,id_1752,0.9997,False
id_56,id_10023,0.9993,id_5596,0.9992,id_10532,0.9992,False
id_56,id_7568,0.9992,id_5596,0.9992,id_9046,0.9992,False
id_56,id_856,0.9969,id_9018,0.9968,id_4019,0.9968,False
id_56,id_7123,0.9998,id_6363,0.9998,id_8610,0.9998,False
id_56,id_10313,0.9999,id_715,0.9999,id_1824,0.9999,False
id_56,id_9018,0.9965,id_420,0.9965,id_4019,0.9965,False
id_56,id_6779,0.9999,id_7166,0.9999,id_809,0.9999,False
id_56,id_7403,0.9999,id_6684,0.9999,id_1155,0.9999,False
id_56,id_7123,0.9997,id_1752,0.9996,id_7980,0.9996,False
id_56,id_8037,0.9998,id_5018,0.9998,id_10428,0.9998,False
id_56,id_10419,0.9999,id_2288,0.9999,id_5425,0.9999,False
id_56,id_715,0.9999,id_7806,0.9999,id_2410,0.9999,False
id_56,id_10483,0.9997,id_3129,0.9997,id_3506,0.9997,False
id_56,id_5310,0.9995,id_10383,0.9995,id_5305,0.9995,False
id_56,id_5013,0.9996,id_4789,0.9996,id_163,0.9996,False
id_56,id_8604,0.9998,id_7980,0.9998,id_10514,0.9998,False
id_56,id_2685,0.9997,id_9136,0.9997,id_8610,0.9997,False
id_56,id_2500,0.9999,id_10422,0.9999,id_10428,0.9999,False
id_56,id_2775,0.9997,id_8639,0.9996,id_5981,0.9996,False
id_56,id_8486,0.9998,id_3257,0.9998,id_8755,0.9998,False
id_56,id_6753,0.9998,id_3129,0.9998,id_6314,0.9998,False
id_56,id_8486,0.9999,id_2833,0.9998,id_365,0.9998,False
id_56,id_6620,0.9999,id_5323,0.9998,id_1690,0.9998,False
id_5611,id_4157,0.9990,id_7554,0.9990,id_2409,0.9990,False
id_5611,id_2354,0.9998,id_4922,0.9998,id_6882,0.9998,False
id_5611,id_6523,0.9998,id_10203,0.9998,id_7087,0.9998,False
id_5611,id_4853,0.9970,id_3195,0.9970,id_8423,0.9969,False
id_5611,id_3593,0.9999,id_5892,0.9999,id_4910,0.9999,False
id_5611,id_8425,0.9999,id_2410,0.9999,id_6817,0.9999,False
id_5611,id_6001,0.9999,id_7385,0.9999,id_4619,0.9999,False
id_5611,id_10313,0.9999,id_3544,0.9999,id_715,0.9999,False
id_5611,id_10313,0.9999,id_3544,0.9999,id_7456,0.9999,False
id_5611,id_6882,0.9999,id_4922,0.9999,id_10498,0.9999,False
id_564,id_10419,0.9999,id_2410,0.9999,id_5425,0.9999,False
id_564,id_4853,0.9978,id_952,0.9978,id_3195,0.9977,False
id_564,id_10419,0.9999,id_2410,0.9999,id_5173,0.9999,False
id_564,id_10419,1.0000,id_5425,0.9999,id_2410,0.9999,False
id_564,id_10313,0.9999,id_10422,0.9999,id_3456,0.9999,False
id_564,id_3750,0.9998,id_7204,0.9998,id_9508,0.9998,False
id_564,id_10050,0.9999,id_7953,0.9999,id_4045,0.9999,False
id_564,id_4956,0.9995,id_7575,0.9995,id_3537,0.9995,False
id_564,id_10313,0.9999,id_7456,0.9999,id_2410,0.9999,False
id_564,id_8297,0.9999,id_8825,0.9999,id_6938,0.9999,False
id_564,id_2424,0.9998,id_6998,0.9998,id_652,0.9998,False
id_564,id_10125,0.9981,id_1724,0.9981,id_952,0.9980,False
id_564,id_652,0.9996,id_414,0.9996,id_6998,0.9996,False
id_564,id_2410,0.9999,id_7193,0.9999,id_6938,0.9999,False
id_564,id_9864,0.9999,id_2410,0.9999,id_5425,0.9999,False
id_564,id_3593,0.9999,id_6089,0.9999,id_7385,0.9999,False
id_564,id_10419,1.0000,id_2410,0.9999,id_5173,0.9999,False
id_564,id_2354,0.9998,id_10345,0.9998,id_8755,0.9998,False
id_564,id_2410,0.9999,id_5425,0.9999,id_10419,0.9999,False
id_564,id_10419,1.0000,id_5425,0.9999,id_2410,0.9999,False
id_564,id_2354,0.9997,id_4373,0.9997,id_7980,0.9997,False
id_564,id_10419,0.9999,id_2410,0.9999,id_5173,0.9999,False
